Twb [K],Twat [K],Vdot air [m3/s],Vdot water [m3/s],Tot Clg Cap [W]
282.8166667,285.9277778,1.604621309,0.001703435,29867.3323
282.8166667,285.9277778,1.604621309,0.001892706,29914.1463
282.8166667,285.9277778,1.604621309,0.001987341,29937.5533
282.8166667,285.9277778,1.604621309,0.002081976,29937.5533
282.8166667,285.9277778,1.604621309,0.002271247,29984.3673
282.8166667,285.9277778,1.699010798,0.001230259,29937.50523
282.8166667,285.9277778,1.699010798,0.001514165,30103.03646
282.8166667,285.9277778,1.699010798,0.001703435,30173.97842
282.8166667,285.9277778,1.699010798,0.001892706,30221.27306
282.8166667,285.9277778,1.699010798,0.001987341,30244.92037
282.8166667,285.9277778,1.699010798,0.002081976,30244.92037
282.8166667,285.9277778,1.699010798,0.002271247,30292.21501
282.8166667,285.9277778,1.793400287,0.001230259,30180.89959
282.8166667,285.9277778,1.793400287,0.001514165,30347.7766
282.8166667,285.9277778,1.793400287,0.001703435,30419.29532
282.8166667,285.9277778,1.793400287,0.001892706,30466.97446
282.8166667,285.9277778,1.793400287,0.001987341,30490.81404
282.8166667,285.9277778,1.793400287,0.002081976,30490.81404
282.8166667,285.9277778,1.793400287,0.002271247,30538.49318
282.8166667,285.9277778,1.887789776,0.001230259,30424.29394
282.8166667,285.9277778,1.887789776,0.001514165,30592.51673
282.8166667,285.9277778,1.887789776,0.001703435,30664.61221
282.8166667,285.9277778,1.887789776,0.001892706,30712.67587
282.8166667,285.9277778,1.887789776,0.001987341,30736.7077
282.8166667,285.9277778,1.887789776,0.002081976,30736.7077
282.8166667,285.9277778,1.887789776,0.002271247,30784.77135
282.8166667,285.9277778,2.076568753,0.001230259,30850.23405
282.8166667,285.9277778,2.076568753,0.001514165,31020.81197
282.8166667,285.9277778,2.076568753,0.001703435,31093.91679
282.8166667,285.9277778,2.076568753,0.001892706,31142.65333
282.8166667,285.9277778,2.076568753,0.001987341,31167.02161
282.8166667,285.9277778,2.076568753,0.002081976,31167.02161
282.8166667,285.9277778,2.076568753,0.002271247,31215.75815
282.8166667,285.9277778,2.170958242,0.001230259,31032.77982
282.8166667,285.9277778,2.170958242,0.001514165,31204.36707
282.8166667,285.9277778,2.170958242,0.001703435,31277.90446
282.8166667,285.9277778,2.170958242,0.001892706,31326.92939
282.8166667,285.9277778,2.170958242,0.001987341,31351.44185
282.8166667,285.9277778,2.170958242,0.002081976,31351.44185
282.8166667,285.9277778,2.170958242,0.002271247,31400.46678
282.8166667,285.9277778,2.265347731,0.001230259,31215.32558
282.8166667,285.9277778,2.265347731,0.001514165,31387.92217
282.8166667,285.9277778,2.265347731,0.001703435,31461.89213
282.8166667,285.9277778,2.265347731,0.001892706,31511.20544
282.8166667,285.9277778,2.265347731,0.001987341,31535.8621
282.8166667,285.9277778,2.265347731,0.002081976,31535.8621
282.8166667,285.9277778,2.265347731,0.002271247,31585.17541
282.8166667,293.15,1.510231821,0.001230259,28865.68572
282.8166667,293.15,1.510231821,0.001514165,29004.68581
282.8166667,293.15,1.510231821,0.001703435,29074.18585
282.8166667,293.15,1.510231821,0.001892706,29120.51922
282.8166667,293.15,1.510231821,0.001987341,29143.6859
282.8166667,293.15,1.510231821,0.002081976,29166.85258
282.8166667,293.15,1.510231821,0.002271247,29190.01926
282.8166667,293.15,1.604621309,0.001230259,29165.12229
282.8166667,293.15,1.604621309,0.001514165,29305.56429
282.8166667,293.15,1.604621309,0.001703435,29375.78529
282.8166667,293.15,1.604621309,0.001892706,29422.59929
282.8166667,293.15,1.604621309,0.001987341,29446.00629
282.8166667,293.15,1.604621309,0.002081976,29469.41329
282.8166667,293.15,1.604621309,0.002271247,29492.82029
282.8166667,293.15,1.699010798,0.001230259,29464.55886
282.8166667,293.15,1.699010798,0.001514165,29606.44277
282.8166667,293.15,1.699010798,0.001703435,29677.38473
282.8166667,293.15,1.699010798,0.001892706,29724.67937
282.8166667,293.15,1.699010798,0.001987341,29748.32669
282.8166667,293.15,1.699010798,0.002081976,29771.974
282.8166667,293.15,1.699010798,0.002271247,29795.62132
282.8166667,293.15,1.793400287,0.001230259,29704.10812
282.8166667,293.15,1.793400287,0.001514165,29847.14556
282.8166667,293.15,1.793400287,0.001703435,29918.66428
282.8166667,293.15,1.793400287,0.001892706,29966.34343
282.8166667,293.15,1.793400287,0.001987341,29990.183
282.8166667,293.15,1.793400287,0.002081976,30014.02257
282.8166667,293.15,1.793400287,0.002271247,30037.86215
282.8166667,293.15,1.887789776,0.001230259,29943.65738
282.8166667,293.15,1.887789776,0.001514165,30087.84835
282.8166667,293.15,1.887789776,0.001703435,30159.94383
282.8166667,293.15,1.887789776,0.001892706,30208.00749
282.8166667,293.15,1.887789776,0.001987341,30232.03931
282.8166667,293.15,1.887789776,0.002081976,30256.07114
282.8166667,293.15,1.887789776,0.002271247,30280.10297
282.8166667,293.15,2.076568753,0.001230259,30362.86858
282.8166667,293.15,2.076568753,0.001514165,30509.07823
282.8166667,293.15,2.076568753,0.001703435,30582.18305
282.8166667,293.15,2.076568753,0.001892706,30630.91959
282.8166667,293.15,2.076568753,0.001987341,30655.28787
282.8166667,293.15,2.076568753,0.002081976,30679.65614
282.8166667,293.15,2.076568753,0.002271247,30704.02441
282.8166667,293.15,2.170958242,0.001230259,30542.53053
282.8166667,293.15,2.170958242,0.001514165,30689.60532
282.8166667,293.15,2.170958242,0.001703435,30763.14271
282.8166667,293.15,2.170958242,0.001892706,30812.16764
282.8166667,293.15,2.170958242,0.001987341,30836.6801
282.8166667,293.15,2.170958242,0.002081976,30861.19257
282.8166667,293.15,2.170958242,0.002271247,30885.70503
282.8166667,293.15,2.265347731,0.001230259,30722.19247
282.8166667,293.15,2.265347731,0.001514165,30870.13241
282.8166667,293.15,2.265347731,0.001703435,30944.10237
282.8166667,293.15,2.265347731,0.001892706,30993.41568
282.8166667,293.15,2.265347731,0.001987341,31018.07234
282.8166667,293.15,2.265347731,0.002081976,31042.72899
282.8166667,293.15,2.265347731,0.002271247,31067.38565
282.8166667,297.0388889,1.510231821,0.001230259,28564.51885
282.8166667,297.0388889,1.510231821,0.001514165,28703.51894
282.8166667,297.0388889,1.510231821,0.001703435,28773.01899
282.8166667,297.0388889,1.510231821,0.001892706,28819.35235
282.8166667,297.0388889,1.510231821,0.001987341,28842.51903
282.8166667,297.0388889,1.510231821,0.002081976,28865.68572
282.8166667,297.0388889,1.510231821,0.002271247,28888.8524
282.8166667,297.0388889,1.604621309,0.001230259,28860.83129
282.8166667,297.0388889,1.604621309,0.001514165,29001.27329
282.8166667,297.0388889,1.604621309,0.001703435,29071.49429
282.8166667,297.0388889,1.604621309,0.001892706,29118.30829
282.8166667,297.0388889,1.604621309,0.001987341,29141.71529
282.8166667,297.0388889,1.604621309,0.002081976,29165.12229
282.8166667,297.0388889,1.604621309,0.002271247,29188.52929
282.8166667,297.0388889,1.699010798,0.001230259,29157.14372
282.8166667,297.0388889,1.699010798,0.001514165,29299.02763
282.8166667,297.0388889,1.699010798,0.001703435,29369.96959
282.8166667,297.0388889,1.699010798,0.001892706,29417.26423
282.8166667,297.0388889,1.699010798,0.001987341,29440.91155
282.8166667,297.0388889,1.699010798,0.002081976,29464.55886
282.8166667,297.0388889,1.699010798,0.002271247,29488.20618
282.8166667,297.0388889,1.793400287,0.001230259,29394.19367
282.8166667,297.0388889,1.793400287,0.001514165,29537.23111
282.8166667,297.0388889,1.793400287,0.001703435,29608.74983
282.8166667,297.0388889,1.793400287,0.001892706,29656.42898
282.8166667,297.0388889,1.793400287,0.001987341,29680.26855
282.8166667,297.0388889,1.793400287,0.002081976,29704.10812
282.8166667,297.0388889,1.793400287,0.002271247,29727.9477
282.8166667,297.0388889,1.887789776,0.001230259,29631.24362
282.8166667,297.0388889,1.887789776,0.001514165,29775.43459
282.8166667,297.0388889,1.887789776,0.001703435,29847.53007
282.8166667,297.0388889,1.887789776,0.001892706,29895.59373
282.8166667,297.0388889,1.887789776,0.001987341,29919.62555
282.8166667,297.0388889,1.887789776,0.002081976,29943.65738
282.8166667,297.0388889,1.887789776,0.002271247,29967.68921
282.8166667,297.0388889,2.076568753,0.001230259,30046.08103
282.8166667,297.0388889,2.076568753,0.001514165,30192.29067
282.8166667,297.0388889,2.076568753,0.001703435,30265.39549
282.8166667,297.0388889,2.076568753,0.001892706,30314.13204
282.8166667,297.0388889,2.076568753,0.001987341,30338.50031
282.8166667,297.0388889,2.076568753,0.002081976,30362.86858
282.8166667,297.0388889,2.076568753,0.002271247,30387.23686
282.8166667,297.0388889,2.170958242,0.001230259,30223.86849
282.8166667,297.0388889,2.170958242,0.001514165,30370.94328
282.8166667,297.0388889,2.170958242,0.001703435,30444.48067
282.8166667,297.0388889,2.170958242,0.001892706,30493.5056
282.8166667,297.0388889,2.170958242,0.001987341,30518.01806
282.8166667,297.0388889,2.170958242,0.002081976,30542.53053
282.8166667,297.0388889,2.170958242,0.002271247,30567.04299
282.8166667,297.0388889,2.265347731,0.001230259,30401.65595
282.8166667,297.0388889,2.265347731,0.001514165,30549.59589
282.8166667,297.0388889,2.265347731,0.001703435,30623.56585
282.8166667,297.0388889,2.265347731,0.001892706,30672.87916
282.8166667,297.0388889,2.265347731,0.001987341,30697.53582
282.8166667,297.0388889,2.265347731,0.002081976,30722.19247
282.8166667,297.0388889,2.265347731,0.002271247,30746.84913
282.8166667,303.15,1.510231821,0.001230259,27776.85166
282.8166667,303.15,1.510231821,0.001514165,27939.01844
282.8166667,303.15,1.510231821,0.001703435,28008.51848
282.8166667,303.15,1.510231821,0.001892706,28054.85185
282.8166667,303.15,1.510231821,0.001987341,28054.85185
282.8166667,303.15,1.510231821,0.002081976,28078.01853
282.8166667,303.15,1.510231821,0.002271247,28124.35189
282.8166667,303.15,1.604621309,0.001230259,28064.99328
282.8166667,303.15,1.604621309,0.001514165,28228.84228
282.8166667,303.15,1.604621309,0.001703435,28299.06328
282.8166667,303.15,1.604621309,0.001892706,28345.87728
282.8166667,303.15,1.604621309,0.001987341,28345.87728
282.8166667,303.15,1.604621309,0.002081976,28369.28428
282.8166667,303.15,1.604621309,0.002271247,28416.09828
282.8166667,303.15,1.699010798,0.001230259,28353.13489
282.8166667,303.15,1.699010798,0.001514165,28518.66612
282.8166667,303.15,1.699010798,0.001703435,28589.60808
282.8166667,303.15,1.699010798,0.001892706,28636.90272
282.8166667,303.15,1.699010798,0.001987341,28636.90272
282.8166667,303.15,1.699010798,0.002081976,28660.55003
282.8166667,303.15,1.699010798,0.002271247,28707.84467
282.8166667,303.15,1.793400287,0.001230259,28583.64819
282.8166667,303.15,1.793400287,0.001514165,28750.5252
282.8166667,303.15,1.793400287,0.001703435,28822.04392
282.8166667,303.15,1.793400287,0.001892706,28869.72306
282.8166667,303.15,1.793400287,0.001987341,28869.72306
282.8166667,303.15,1.793400287,0.002081976,28893.56264
282.8166667,303.15,1.793400287,0.002271247,28941.24178
282.8166667,303.15,1.887789776,0.001230259,28814.16148
282.8166667,303.15,1.887789776,0.001514165,28982.38427
282.8166667,303.15,1.887789776,0.001703435,29054.47975
282.8166667,303.15,1.887789776,0.001892706,29102.54341
282.8166667,303.15,1.887789776,0.001987341,29102.54341
282.8166667,303.15,1.887789776,0.002081976,29126.57524
282.8166667,303.15,1.887789776,0.002271247,29174.63889
282.8166667,303.15,2.076568753,0.001230259,29217.55974
282.8166667,303.15,2.076568753,0.001514165,29388.13765
282.8166667,303.15,2.076568753,0.001703435,29461.24247
282.8166667,303.15,2.076568753,0.001892706,29509.97902
282.8166667,303.15,2.076568753,0.001987341,29509.97902
282.8166667,303.15,2.076568753,0.002081976,29534.34729
282.8166667,303.15,2.076568753,0.002271247,29583.08384
282.8166667,303.15,2.170958242,0.001230259,29390.44471
282.8166667,303.15,2.170958242,0.001514165,29562.03196
282.8166667,303.15,2.170958242,0.001703435,29635.56935
282.8166667,303.15,2.170958242,0.001892706,29684.59428
282.8166667,303.15,2.170958242,0.001987341,29684.59428
282.8166667,303.15,2.170958242,0.002081976,29709.10674
282.8166667,303.15,2.170958242,0.002271247,29758.13167
282.8166667,303.15,2.265347731,0.001230259,29563.32968
282.8166667,303.15,2.265347731,0.001514165,29735.92626
282.8166667,303.15,2.265347731,0.001703435,29809.89623
282.8166667,303.15,2.265347731,0.001892706,29859.20954
282.8166667,303.15,2.265347731,0.001987341,29859.20954
282.8166667,303.15,2.265347731,0.002081976,29883.86619
282.8166667,303.15,2.265347731,0.002271247,29933.1795
282.8166667,308.15,1.510231821,0.001230259,26757.51766
282.8166667,308.15,1.510231821,0.001514165,26919.68443
282.8166667,308.15,1.510231821,0.001703435,26989.18448
282.8166667,308.15,1.510231821,0.001892706,27035.51784
282.8166667,308.15,1.510231821,0.001987341,27035.51784
282.8166667,308.15,1.510231821,0.002081976,27058.68452
282.8166667,308.15,1.510231821,0.002271247,27105.01789
282.8166667,308.15,1.604621309,0.001230259,27035.08527
282.8166667,308.15,1.604621309,0.001514165,27198.93427
282.8166667,308.15,1.604621309,0.001703435,27269.15527
282.8166667,308.15,1.604621309,0.001892706,27315.96927
282.8166667,308.15,1.604621309,0.001987341,27315.96927
282.8166667,308.15,1.604621309,0.002081976,27339.37627
282.8166667,308.15,1.604621309,0.002271247,27386.19027
282.8166667,308.15,1.699010798,0.001230259,27312.65288
282.8166667,308.15,1.699010798,0.001514165,27478.18411
282.8166667,308.15,1.699010798,0.001703435,27549.12606
282.8166667,308.15,1.699010798,0.001892706,27596.4207
282.8166667,308.15,1.699010798,0.001987341,27596.4207
282.8166667,308.15,1.699010798,0.002081976,27620.06802
282.8166667,308.15,1.699010798,0.002271247,27667.36266
282.8166667,308.15,1.793400287,0.001230259,27534.70697
282.8166667,308.15,1.793400287,0.001514165,27701.58398
282.8166667,308.15,1.793400287,0.001703435,27773.1027
282.8166667,308.15,1.793400287,0.001892706,27820.78185
282.8166667,308.15,1.793400287,0.001987341,27820.78185
282.8166667,308.15,1.793400287,0.002081976,27844.62142
282.8166667,308.15,1.793400287,0.002271247,27892.30056
282.8166667,308.15,1.887789776,0.001230259,27756.76106
282.8166667,308.15,1.887789776,0.001514165,27924.98385
282.8166667,308.15,1.887789776,0.001703435,27997.07933
282.8166667,308.15,1.887789776,0.001892706,28045.14299
282.8166667,308.15,1.887789776,0.001987341,28045.14299
282.8166667,308.15,1.887789776,0.002081976,28069.17482
282.8166667,308.15,1.887789776,0.002271247,28117.23847
282.8166667,308.15,2.076568753,0.001230259,28145.35571
282.8166667,308.15,2.076568753,0.001514165,28315.93362
282.8166667,308.15,2.076568753,0.001703435,28389.03844
282.8166667,308.15,2.076568753,0.001892706,28437.77499
282.8166667,308.15,2.076568753,0.001987341,28437.77499
282.8166667,308.15,2.076568753,0.002081976,28462.14326
282.8166667,308.15,2.076568753,0.002271247,28510.87981
282.8166667,308.15,2.170958242,0.001230259,28311.89628
282.8166667,308.15,2.170958242,0.001514165,28483.48353
282.8166667,308.15,2.170958242,0.001703435,28557.02092
282.8166667,308.15,2.170958242,0.001892706,28606.04585
282.8166667,308.15,2.170958242,0.001987341,28606.04585
282.8166667,308.15,2.170958242,0.002081976,28630.55831
282.8166667,308.15,2.170958242,0.002271247,28679.58324
282.8166667,308.15,2.265347731,0.001230259,28478.43684
282.8166667,308.15,2.265347731,0.001514165,28651.03343
282.8166667,308.15,2.265347731,0.001703435,28725.0034
282.8166667,308.15,2.265347731,0.001892706,28774.31671
282.8166667,308.15,2.265347731,0.001987341,28774.31671
282.8166667,308.15,2.265347731,0.002081976,28798.97336
282.8166667,308.15,2.265347731,0.002271247,28848.28667
282.8166667,313.7055556,1.510231821,0.001230259,25205.34997
282.8166667,313.7055556,1.510231821,0.001514165,25344.35006
282.8166667,313.7055556,1.510231821,0.001703435,25413.8501
282.8166667,313.7055556,1.510231821,0.001892706,25460.18347
282.8166667,313.7055556,1.510231821,0.001987341,25483.35015
282.8166667,313.7055556,1.510231821,0.002081976,25483.35015
282.8166667,313.7055556,1.510231821,0.002271247,25529.68351
282.8166667,313.7055556,1.604621309,0.001230259,25466.81625
282.8166667,313.7055556,1.604621309,0.001514165,25607.25825
282.8166667,313.7055556,1.604621309,0.001703435,25677.47926
282.8166667,313.7055556,1.604621309,0.001892706,25724.29326
282.8166667,313.7055556,1.604621309,0.001987341,25747.70026
282.8166667,313.7055556,1.604621309,0.002081976,25747.70026
282.8166667,313.7055556,1.604621309,0.002271247,25794.51426
282.8166667,313.7055556,1.699010798,0.001230259,25728.28254
282.8166667,313.7055556,1.699010798,0.001514165,25870.16645
282.8166667,313.7055556,1.699010798,0.001703435,25941.10841
282.8166667,313.7055556,1.699010798,0.001892706,25988.40304
282.8166667,313.7055556,1.699010798,0.001987341,26012.05036
282.8166667,313.7055556,1.699010798,0.002081976,26012.05036
282.8166667,313.7055556,1.699010798,0.002271247,26059.345
282.8166667,313.7055556,1.793400287,0.001230259,25937.45557
282.8166667,313.7055556,1.793400287,0.001514165,26080.49301
282.8166667,313.7055556,1.793400287,0.001703435,26152.01173
282.8166667,313.7055556,1.793400287,0.001892706,26199.69087
282.8166667,313.7055556,1.793400287,0.001987341,26223.53045
282.8166667,313.7055556,1.793400287,0.002081976,26223.53045
282.8166667,313.7055556,1.793400287,0.002271247,26271.20959
282.8166667,313.7055556,1.887789776,0.001230259,26146.6286
282.8166667,313.7055556,1.887789776,0.001514165,26290.81956
282.8166667,313.7055556,1.887789776,0.001703435,26362.91505
282.8166667,313.7055556,1.887789776,0.001892706,26410.9787
282.8166667,313.7055556,1.887789776,0.001987341,26435.01053
282.8166667,313.7055556,1.887789776,0.002081976,26435.01053
282.8166667,313.7055556,1.887789776,0.002271247,26483.07419
282.8166667,313.7055556,2.076568753,0.001230259,26512.6814
282.8166667,313.7055556,2.076568753,0.001514165,26658.89104
282.8166667,313.7055556,2.076568753,0.001703435,26731.99586
282.8166667,313.7055556,2.076568753,0.001892706,26780.7324
282.8166667,313.7055556,2.076568753,0.001987341,26805.10068
282.8166667,313.7055556,2.076568753,0.002081976,26805.10068
282.8166667,313.7055556,2.076568753,0.002271247,26853.83722
282.8166667,313.7055556,2.170958242,0.001230259,26669.56117
282.8166667,313.7055556,2.170958242,0.001514165,26816.63595
282.8166667,313.7055556,2.170958242,0.001703435,26890.17335
282.8166667,313.7055556,2.170958242,0.001892706,26939.19828
282.8166667,313.7055556,2.170958242,0.001987341,26963.71074
282.8166667,313.7055556,2.170958242,0.002081976,26963.71074
282.8166667,313.7055556,2.170958242,0.002271247,27012.73567
282.8166667,313.7055556,2.265347731,0.001230259,26826.44094
282.8166667,313.7055556,2.265347731,0.001514165,26974.38087
282.8166667,313.7055556,2.265347731,0.001703435,27048.35084
282.8166667,313.7055556,2.265347731,0.001892706,27097.66415
282.8166667,313.7055556,2.265347731,0.001987341,27122.3208
282.8166667,313.7055556,2.265347731,0.002081976,27122.3208
282.8166667,313.7055556,2.265347731,0.002271247,27171.63411
282.8166667,319.2611111,1.510231821,0.001230259,23375.18209
282.8166667,319.2611111,1.510231821,0.001514165,23514.18218
282.8166667,319.2611111,1.510231821,0.001703435,23583.68223
282.8166667,319.2611111,1.510231821,0.001892706,23630.01559
282.8166667,319.2611111,1.510231821,0.001987341,23653.18228
282.8166667,319.2611111,1.510231821,0.002081976,23676.34896
282.8166667,319.2611111,1.510231821,0.002271247,23699.51564
282.8166667,319.2611111,1.604621309,0.001230259,23617.66323
282.8166667,319.2611111,1.604621309,0.001514165,23758.10524
282.8166667,319.2611111,1.604621309,0.001703435,23828.32624
282.8166667,319.2611111,1.604621309,0.001892706,23875.14024
282.8166667,319.2611111,1.604621309,0.001987341,23898.54724
282.8166667,319.2611111,1.604621309,0.002081976,23921.95424
282.8166667,319.2611111,1.604621309,0.002271247,23945.36124
282.8166667,319.2611111,1.699010798,0.001230259,23860.14438
282.8166667,319.2611111,1.699010798,0.001514165,24002.02829
282.8166667,319.2611111,1.699010798,0.001703435,24072.97024
282.8166667,319.2611111,1.699010798,0.001892706,24120.26488
282.8166667,319.2611111,1.699010798,0.001987341,24143.9122
282.8166667,319.2611111,1.699010798,0.002081976,24167.55952
282.8166667,319.2611111,1.699010798,0.002271247,24191.20684
282.8166667,319.2611111,1.793400287,0.001230259,24054.12929
282.8166667,319.2611111,1.793400287,0.001514165,24197.16673
282.8166667,319.2611111,1.793400287,0.001703435,24268.68545
282.8166667,319.2611111,1.793400287,0.001892706,24316.36459
282.8166667,319.2611111,1.793400287,0.001987341,24340.20417
282.8166667,319.2611111,1.793400287,0.002081976,24364.04374
282.8166667,319.2611111,1.793400287,0.002271247,24387.88331
282.8166667,319.2611111,1.887789776,0.001230259,24248.1142
282.8166667,319.2611111,1.887789776,0.001514165,24392.30517
282.8166667,319.2611111,1.887789776,0.001703435,24464.40065
282.8166667,319.2611111,1.887789776,0.001892706,24512.46431
282.8166667,319.2611111,1.887789776,0.001987341,24536.49614
282.8166667,319.2611111,1.887789776,0.002081976,24560.52796
282.8166667,319.2611111,1.887789776,0.002271247,24584.55979
282.8166667,319.2611111,2.076568753,0.001230259,24587.5878
282.8166667,319.2611111,2.076568753,0.001514165,24733.79744
282.8166667,319.2611111,2.076568753,0.001703435,24806.90226
282.8166667,319.2611111,2.076568753,0.001892706,24855.63881
282.8166667,319.2611111,2.076568753,0.001987341,24880.00708
282.8166667,319.2611111,2.076568753,0.002081976,24904.37536
282.8166667,319.2611111,2.076568753,0.002271247,24928.74363
282.8166667,319.2611111,2.170958242,0.001230259,24733.07649
282.8166667,319.2611111,2.170958242,0.001514165,24880.15127
282.8166667,319.2611111,2.170958242,0.001703435,24953.68867
282.8166667,319.2611111,2.170958242,0.001892706,25002.7136
282.8166667,319.2611111,2.170958242,0.001987341,25027.22606
282.8166667,319.2611111,2.170958242,0.002081976,25051.73852
282.8166667,319.2611111,2.170958242,0.002271247,25076.25099
282.8166667,319.2611111,2.265347731,0.001230259,24878.56517
282.8166667,319.2611111,2.265347731,0.001514165,25026.5051
282.8166667,319.2611111,2.265347731,0.001703435,25100.47507
282.8166667,319.2611111,2.265347731,0.001892706,25149.78838
282.8166667,319.2611111,2.265347731,0.001987341,25174.44504
282.8166667,319.2611111,2.265347731,0.002081976,25199.10169
282.8166667,319.2611111,2.265347731,0.002271247,25223.75835
286.65,280.3722222,1.510231821,0.001230259,32405.15919
286.65,280.3722222,1.510231821,0.001514165,32581.96053
286.65,280.3722222,1.510231821,0.001703435,32632.47519
286.65,280.3722222,1.510231821,0.001892706,32708.24719
286.65,280.3722222,1.510231821,0.001987341,32708.24719
286.65,280.3722222,1.510231821,0.002081976,32733.50453
286.65,280.3722222,1.510231821,0.002271247,32758.76186
286.65,280.3722222,1.604621309,0.001230259,32741.31229
286.65,280.3722222,1.604621309,0.001514165,32919.94767
286.65,280.3722222,1.604621309,0.001703435,32970.98635
286.65,280.3722222,1.604621309,0.001892706,33047.54436
286.65,280.3722222,1.604621309,0.001987341,33047.54436
286.65,280.3722222,1.604621309,0.002081976,33073.0637
286.65,280.3722222,1.604621309,0.002271247,33098.58304
286.65,280.3722222,1.699010798,0.001230259,33077.4654
286.65,280.3722222,1.699010798,0.001514165,33257.93481
286.65,280.3722222,1.699010798,0.001703435,33309.4975
286.65,280.3722222,1.699010798,0.001892706,33386.84153
286.65,280.3722222,1.699010798,0.001987341,33386.84153
286.65,280.3722222,1.699010798,0.002081976,33412.62288
286.65,280.3722222,1.699010798,0.002271247,33438.40422
286.65,280.3722222,1.793400287,0.001230259,33346.38788
286.65,280.3722222,1.793400287,0.001514165,33528.32452
286.65,280.3722222,1.793400287,0.001703435,33580.30642
286.65,280.3722222,1.793400287,0.001892706,33658.27927
286.65,280.3722222,1.793400287,0.001987341,33658.27927
286.65,280.3722222,1.793400287,0.002081976,33684.27022
286.65,280.3722222,1.793400287,0.002271247,33710.26117
