Tdb [K],Twat [K],Vdot air [m3/s],Vdot water [m3/s],Htg Cap [W]
284.8166667,285.9277778,0.538020086,0.000454249,11785.95607
284.8166667,285.9277778,0.538020086,0.000511031,11925.9318
284.8166667,285.9277778,0.538020086,0.000567812,12037.91238
284.8166667,285.9277778,0.538020086,0.000599357,12093.90267
284.8166667,285.9277778,0.538020086,0.000624593,12121.89781
284.8166667,285.9277778,0.538020086,0.000681374,12233.87839
284.8166667,285.9277778,0.566336933,0.000372232,11575.45737
284.8166667,285.9277778,0.566336933,0.000454249,11857.09866
284.8166667,285.9277778,0.566336933,0.000511031,11997.91931
284.8166667,285.9277778,0.566336933,0.000567812,12110.57583
284.8166667,285.9277778,0.566336933,0.000599357,12166.90409
284.8166667,285.9277778,0.566336933,0.000624593,12195.06822
284.8166667,285.9277778,0.566336933,0.000681374,12307.72474
284.8166667,285.9277778,0.622970626,0.000372232,11702.7874
284.8166667,285.9277778,0.622970626,0.000454249,11987.52675
284.8166667,285.9277778,0.622970626,0.000511031,12129.89643
284.8166667,285.9277778,0.622970626,0.000567812,12243.79217
284.8166667,285.9277778,0.622970626,0.000599357,12300.74004
284.8166667,285.9277778,0.622970626,0.000624593,12329.21397
284.8166667,285.9277778,0.622970626,0.000681374,12443.10971
284.8166667,285.9277778,0.651287473,0.000372232,11760.66468
284.8166667,285.9277778,0.651287473,0.000454249,12046.81224
284.8166667,285.9277778,0.651287473,0.000511031,12189.88602
284.8166667,285.9277778,0.651287473,0.000567812,12304.34505
284.8166667,285.9277778,0.651287473,0.000599357,12361.57456
284.8166667,285.9277778,0.651287473,0.000624593,12390.18931
284.8166667,285.9277778,0.651287473,0.000681374,12504.64834
284.8166667,285.9277778,0.679604319,0.000372232,11806.96651
284.8166667,285.9277778,0.679604319,0.000454249,12094.24064
284.8166667,285.9277778,0.679604319,0.000511031,12237.8777
284.8166667,285.9277778,0.679604319,0.000567812,12352.78735
284.8166667,285.9277778,0.679604319,0.000599357,12410.24217
284.8166667,285.9277778,0.679604319,0.000624593,12438.96959
284.8166667,285.9277778,0.679604319,0.000681374,12553.87924
284.8166667,293.15,0.453069546,0.000372232,12867.346
284.8166667,293.15,0.453069546,0.000454249,13113.21886
284.8166667,293.15,0.453069546,0.000511031,13222.49568
284.8166667,293.15,0.453069546,0.000567812,13331.7725
284.8166667,293.15,0.453069546,0.000599357,13386.41091
284.8166667,293.15,0.453069546,0.000624593,13413.73012
284.8166667,293.15,0.453069546,0.000681374,13468.36853
284.8166667,293.15,0.481386393,0.000372232,12986.73375
284.8166667,293.15,0.481386393,0.000454249,13234.8879
284.8166667,293.15,0.481386393,0.000511031,13345.17863
284.8166667,293.15,0.481386393,0.000567812,13455.46936
284.8166667,293.15,0.481386393,0.000599357,13510.61473
284.8166667,293.15,0.481386393,0.000624593,13538.18741
284.8166667,293.15,0.481386393,0.000681374,13593.33278
284.8166667,293.15,0.509703239,0.000372232,13092.85619
284.8166667,293.15,0.509703239,0.000454249,13343.03815
284.8166667,293.15,0.509703239,0.000511031,13454.23014
284.8166667,293.15,0.509703239,0.000567812,13565.42212
284.8166667,293.15,0.509703239,0.000599357,13621.01812
284.8166667,293.15,0.509703239,0.000624593,13648.81611
284.8166667,293.15,0.509703239,0.000681374,13704.4121
284.8166667,293.15,0.538020086,0.000372232,13185.71333
284.8166667,293.15,0.538020086,0.000454249,13437.66963
284.8166667,293.15,0.538020086,0.000511031,13549.65021
284.8166667,293.15,0.538020086,0.000567812,13661.63079
284.8166667,293.15,0.538020086,0.000599357,13717.62108
284.8166667,293.15,0.538020086,0.000624593,13745.61623
284.8166667,293.15,0.538020086,0.000681374,13801.60652
284.8166667,293.15,0.566336933,0.000372232,13265.30516
284.8166667,293.15,0.566336933,0.000454249,13518.78232
284.8166667,293.15,0.566336933,0.000511031,13631.43884
284.8166667,293.15,0.566336933,0.000567812,13744.09536
284.8166667,293.15,0.566336933,0.000599357,13800.42362
284.8166667,293.15,0.566336933,0.000624593,13828.58775
284.8166667,293.15,0.566336933,0.000681374,13884.91601
284.8166667,293.15,0.622970626,0.000372232,13411.22351
284.8166667,293.15,0.622970626,0.000454249,13667.48893
284.8166667,293.15,0.622970626,0.000511031,13781.38467
284.8166667,293.15,0.622970626,0.000567812,13895.28041
284.8166667,293.15,0.622970626,0.000599357,13952.22828
284.8166667,293.15,0.622970626,0.000624593,13980.70222
284.8166667,293.15,0.622970626,0.000681374,14037.65009
284.8166667,293.15,0.651287473,0.000372232,13477.55004
284.8166667,293.15,0.651287473,0.000454249,13735.08284
284.8166667,293.15,0.651287473,0.000511031,13849.54187
284.8166667,293.15,0.651287473,0.000567812,13964.00089
284.8166667,293.15,0.651287473,0.000599357,14021.2304
284.8166667,293.15,0.651287473,0.000624593,14049.84516
284.8166667,293.15,0.651287473,0.000681374,14107.07467
284.8166667,293.15,0.679604319,0.000372232,13530.61126
284.8166667,293.15,0.679604319,0.000454249,13789.15797
284.8166667,293.15,0.679604319,0.000511031,13904.06762
284.8166667,293.15,0.679604319,0.000567812,14018.97727
284.8166667,293.15,0.679604319,0.000599357,14076.4321
284.8166667,293.15,0.679604319,0.000624593,14105.15951
284.8166667,293.15,0.679604319,0.000681374,14162.61433
284.8166667,297.0388889,0.453069546,0.000372232,13632.28377
284.8166667,297.0388889,0.453069546,0.000454249,13850.83742
284.8166667,297.0388889,0.453069546,0.000511031,13960.11424
284.8166667,297.0388889,0.453069546,0.000567812,14042.07186
284.8166667,297.0388889,0.453069546,0.000599357,14069.39106
284.8166667,297.0388889,0.453069546,0.000624593,14096.71027
284.8166667,297.0388889,0.453069546,0.000681374,14124.02948
284.8166667,297.0388889,0.481386393,0.000372232,13758.76888
284.8166667,297.0388889,0.481386393,0.000454249,13979.35034
284.8166667,297.0388889,0.481386393,0.000511031,14089.64107
284.8166667,297.0388889,0.481386393,0.000567812,14172.35912
284.8166667,297.0388889,0.481386393,0.000599357,14199.93181
284.8166667,297.0388889,0.481386393,0.000624593,14227.50449
284.8166667,297.0388889,0.481386393,0.000681374,14255.07717
284.8166667,297.0388889,0.509703239,0.000372232,13871.20008
284.8166667,297.0388889,0.509703239,0.000454249,14093.58405
284.8166667,297.0388889,0.509703239,0.000511031,14204.77604
284.8166667,297.0388889,0.509703239,0.000567812,14288.17002
284.8166667,297.0388889,0.509703239,0.000599357,14315.96802
284.8166667,297.0388889,0.509703239,0.000624593,14343.76602
284.8166667,297.0388889,0.509703239,0.000681374,14371.56401
284.8166667,297.0388889,0.538020086,0.000372232,13969.57739
284.8166667,297.0388889,0.538020086,0.000454249,14193.53855
284.8166667,297.0388889,0.538020086,0.000511031,14305.51913
284.8166667,297.0388889,0.538020086,0.000567812,14389.50456
284.8166667,297.0388889,0.538020086,0.000599357,14417.49971
284.8166667,297.0388889,0.538020086,0.000624593,14445.49485
284.8166667,297.0388889,0.538020086,0.000681374,14473.49
284.8166667,297.0388889,0.566336933,0.000372232,14053.90079
284.8166667,297.0388889,0.566336933,0.000454249,14279.21383
284.8166667,297.0388889,0.566336933,0.000511031,14391.87035
284.8166667,297.0388889,0.566336933,0.000567812,14476.36274
284.8166667,297.0388889,0.566336933,0.000599357,14504.52687
284.8166667,297.0388889,0.566336933,0.000624593,14532.691
284.8166667,297.0388889,0.566336933,0.000681374,14560.85513
284.8166667,297.0388889,0.622970626,0.000372232,14208.4937
284.8166667,297.0388889,0.622970626,0.000454249,14436.28518
284.8166667,297.0388889,0.622970626,0.000511031,14550.18092
284.8166667,297.0388889,0.622970626,0.000567812,14635.60273
284.8166667,297.0388889,0.622970626,0.000599357,14664.07666
284.8166667,297.0388889,0.622970626,0.000624593,14692.5506
284.8166667,297.0388889,0.622970626,0.000681374,14721.02454
284.8166667,297.0388889,0.651287473,0.000372232,14278.7632
284.8166667,297.0388889,0.651287473,0.000454249,14507.68125
284.8166667,297.0388889,0.651287473,0.000511031,14622.14028
284.8166667,297.0388889,0.651287473,0.000567812,14707.98454
284.8166667,297.0388889,0.651287473,0.000599357,14736.5993
284.8166667,297.0388889,0.651287473,0.000624593,14765.21406
284.8166667,297.0388889,0.651287473,0.000681374,14793.82881
284.8166667,297.0388889,0.679604319,0.000372232,14334.97881
284.8166667,297.0388889,0.679604319,0.000454249,14564.79811
284.8166667,297.0388889,0.679604319,0.000511031,14679.70776
284.8166667,297.0388889,0.679604319,0.000567812,14765.88999
284.8166667,297.0388889,0.679604319,0.000599357,14794.61741
284.8166667,297.0388889,0.679604319,0.000624593,14823.34482
284.8166667,297.0388889,0.679604319,0.000681374,14852.07223
284.8166667,303.15,0.453069546,0.000372232,14561.13677
284.8166667,303.15,0.453069546,0.000454249,14752.37121
284.8166667,303.15,0.453069546,0.000511031,14807.00962
284.8166667,303.15,0.453069546,0.000567812,14834.32883
284.8166667,303.15,0.453069546,0.000599357,14834.32883
284.8166667,303.15,0.453069546,0.000624593,14834.32883
284.8166667,303.15,0.453069546,0.000681374,14834.32883
284.8166667,303.15,0.481386393,0.000372232,14696.2401
284.8166667,303.15,0.481386393,0.000454249,14889.24888
284.8166667,303.15,0.481386393,0.000511031,14944.39425
284.8166667,303.15,0.481386393,0.000567812,14971.96693
284.8166667,303.15,0.481386393,0.000599357,14971.96693
284.8166667,303.15,0.481386393,0.000624593,14971.96693
284.8166667,303.15,0.481386393,0.000681374,14971.96693
284.8166667,303.15,0.509703239,0.000372232,14816.33195
284.8166667,303.15,0.509703239,0.000454249,15010.91792
284.8166667,303.15,0.509703239,0.000511031,15066.51392
284.8166667,303.15,0.509703239,0.000567812,15094.31191
284.8166667,303.15,0.509703239,0.000599357,15094.31191
284.8166667,303.15,0.509703239,0.000624593,15094.31191
284.8166667,303.15,0.509703239,0.000681374,15094.31191
284.8166667,303.15,0.538020086,0.000372232,14921.41232
284.8166667,303.15,0.538020086,0.000454249,15117.37833
284.8166667,303.15,0.538020086,0.000511031,15173.36862
284.8166667,303.15,0.538020086,0.000567812,15201.36377
284.8166667,303.15,0.538020086,0.000599357,15201.36377
284.8166667,303.15,0.538020086,0.000624593,15201.36377
284.8166667,303.15,0.538020086,0.000681374,15201.36377
284.8166667,303.15,0.566336933,0.000372232,15011.48121
284.8166667,303.15,0.566336933,0.000454249,15208.63012
284.8166667,303.15,0.566336933,0.000511031,15264.95838
284.8166667,303.15,0.566336933,0.000567812,15293.12251
284.8166667,303.15,0.566336933,0.000599357,15293.12251
284.8166667,303.15,0.566336933,0.000624593,15293.12251
284.8166667,303.15,0.566336933,0.000681374,15293.12251
284.8166667,303.15,0.622970626,0.000372232,15176.6075
284.8166667,303.15,0.622970626,0.000454249,15375.92505
284.8166667,303.15,0.622970626,0.000511031,15432.87292
284.8166667,303.15,0.622970626,0.000567812,15461.34685
284.8166667,303.15,0.622970626,0.000599357,15461.34685
284.8166667,303.15,0.622970626,0.000624593,15461.34685
284.8166667,303.15,0.622970626,0.000681374,15461.34685
284.8166667,303.15,0.651287473,0.000372232,15251.66491
284.8166667,303.15,0.651287473,0.000454249,15451.9682
284.8166667,303.15,0.651287473,0.000511031,15509.19771
284.8166667,303.15,0.651287473,0.000567812,15537.81247
284.8166667,303.15,0.651287473,0.000599357,15537.81247
284.8166667,303.15,0.651287473,0.000624593,15537.81247
284.8166667,303.15,0.651287473,0.000681374,15537.81247
284.8166667,303.15,0.679604319,0.000372232,15311.71083
284.8166667,303.15,0.679604319,0.000454249,15512.80272
284.8166667,303.15,0.679604319,0.000511031,15570.25754
284.8166667,303.15,0.679604319,0.000567812,15598.98496
284.8166667,303.15,0.679604319,0.000599357,15598.98496
284.8166667,303.15,0.679604319,0.000624593,15598.98496
284.8166667,303.15,0.679604319,0.000681374,15598.98496
287.5944444,269.2611111,0.453069546,0.000372232,7368.023889
287.5944444,269.2611111,0.453069546,0.000454249,7532.951593
287.5944444,269.2611111,0.453069546,0.000511031,7610.354835
287.5944444,269.2611111,0.453069546,0.000567812,7687.758077
287.5944444,269.2611111,0.453069546,0.000599357,7720.306638
287.5944444,269.2611111,0.453069546,0.000624593,7752.855199
287.5944444,269.2611111,0.453069546,0.000681374,7808.232736
287.5944444,269.2611111,0.481386393,0.000372232,7436.386998
287.5944444,269.2611111,0.481386393,0.000454249,7602.844959
287.5944444,269.2611111,0.481386393,0.000511031,7680.966375
287.5944444,269.2611111,0.481386393,0.000567812,7759.087791
287.5944444,269.2611111,0.481386393,0.000599357,7791.938349
287.5944444,269.2611111,0.481386393,0.000624593,7824.788907
287.5944444,269.2611111,0.481386393,0.000681374,7880.680256
287.5944444,269.2611111,0.509703239,0.000372232,7497.154205
287.5944444,269.2611111,0.509703239,0.000454249,7664.972395
287.5944444,269.2611111,0.509703239,0.000511031,7743.732188
287.5944444,269.2611111,0.509703239,0.000567812,7822.491981
287.5944444,269.2611111,0.509703239,0.000599357,7855.610981
287.5944444,269.2611111,0.509703239,0.000624593,7888.729981
287.5944444,269.2611111,0.509703239,0.000681374,7945.078052
287.5944444,269.2611111,0.538020086,0.000372232,7550.325511
287.5944444,269.2611111,0.538020086,0.000454249,7719.333901
287.5944444,269.2611111,0.538020086,0.000511031,7798.652274
287.5944444,269.2611111,0.538020086,0.000567812,7877.970648
287.5944444,269.2611111,0.538020086,0.000599357,7911.324534
287.5944444,269.2611111,0.538020086,0.000624593,7944.67842
287.5944444,269.2611111,0.538020086,0.000681374,8001.426123
287.5944444,269.2611111,0.566336933,0.000372232,7595.900917
287.5944444,269.2611111,0.566336933,0.000454249,7765.929478
287.5944444,269.2611111,0.566336933,0.000511031,7845.726634
287.5944444,269.2611111,0.566336933,0.000567812,7925.52379
287.5944444,269.2611111,0.566336933,0.000599357,7959.079008
287.5944444,269.2611111,0.566336933,0.000624593,7992.634226
287.5944444,269.2611111,0.566336933,0.000681374,8049.72447
287.5944444,269.2611111,0.622970626,0.000372232,7679.455827
287.5944444,269.2611111,0.622970626,0.000454249,7851.354702
287.5944444,269.2611111,0.622970626,0.000511031,7932.029627
287.5944444,269.2611111,0.622970626,0.000567812,8012.704552
287.5944444,269.2611111,0.622970626,0.000599357,8046.628877
287.5944444,269.2611111,0.622970626,0.000624593,8080.553202
287.5944444,269.2611111,0.622970626,0.000681374,8138.271439
287.5944444,269.2611111,0.651287473,0.000372232,7717.435331
287.5944444,269.2611111,0.651287473,0.000454249,7890.184349
287.5944444,269.2611111,0.651287473,0.000511031,7971.25826
287.5944444,269.2611111,0.651287473,0.000567812,8052.332171
287.5944444,269.2611111,0.651287473,0.000599357,8086.424272
287.5944444,269.2611111,0.651287473,0.000624593,8120.516373
287.5944444,269.2611111,0.651287473,0.000681374,8178.520062
287.5944444,269.2611111,0.679604319,0.000372232,7747.818935
287.5944444,269.2611111,0.679604319,0.000454249,7921.248067
287.5944444,269.2611111,0.679604319,0.000511031,8002.641167
287.5944444,269.2611111,0.679604319,0.000567812,8084.034266
287.5944444,269.2611111,0.679604319,0.000599357,8118.260588
287.5944444,269.2611111,0.679604319,0.000624593,8152.48691
287.5944444,269.2611111,0.679604319,0.000681374,8210.71896
287.5944444,273.15,0.453069546,0.000372232,8334.319339
287.5944444,273.15,0.453069546,0.000454249,8500.45195
287.5944444,273.15,0.453069546,0.000511031,8583.518256
287.5944444,273.15,0.453069546,0.000567812,8666.584562
287.5944444,273.15,0.453069546,0.000599357,8694.27333
287.5944444,273.15,0.453069546,0.000624593,8721.962099
287.5944444,273.15,0.453069546,0.000681374,8805.028405
287.5944444,273.15,0.481386393,0.000372232,8411.648075
287.5944444,273.15,0.481386393,0.000454249,8579.322123
287.5944444,273.15,0.481386393,0.000511031,8663.159147
287.5944444,273.15,0.481386393,0.000567812,8746.996171
287.5944444,273.15,0.481386393,0.000599357,8774.941846
287.5944444,273.15,0.481386393,0.000624593,8802.88752
287.5944444,273.15,0.481386393,0.000681374,8886.724544
287.5944444,273.15,0.509703239,0.000372232,8480.384729
287.5944444,273.15,0.509703239,0.000454249,8649.428943
287.5944444,273.15,0.509703239,0.000511031,8733.95105
287.5944444,273.15,0.509703239,0.000567812,8818.473157
287.5944444,273.15,0.509703239,0.000599357,8846.647193
287.5944444,273.15,0.509703239,0.000624593,8874.821228
287.5944444,273.15,0.509703239,0.000681374,8959.343335
287.5944444,273.15,0.538020086,0.000372232,8540.529302
287.5944444,273.15,0.538020086,0.000454249,8710.772411
287.5944444,273.15,0.538020086,0.000511031,8795.893965
287.5944444,273.15,0.538020086,0.000567812,8881.01552
287.5944444,273.15,0.538020086,0.000599357,8909.389371
287.5944444,273.15,0.538020086,0.000624593,8937.763223
287.5944444,273.15,0.538020086,0.000681374,9022.884777
