Tdb [K],Twb [K],Twat [K],Vdot air [m3/s],Vdot water [m3/s],Sen Clg Cap [W]
291.8166667,282.8166667,297.0388889,0.453069546,0.000372232,8850.802589
291.8166667,282.8166667,297.0388889,0.453069546,0.000454249,8926.235565
291.8166667,282.8166667,297.0388889,0.453069546,0.000511031,8951.379891
291.8166667,282.8166667,297.0388889,0.453069546,0.000567812,8951.379891
291.8166667,282.8166667,297.0388889,0.453069546,0.000599357,8951.379891
291.8166667,282.8166667,297.0388889,0.453069546,0.000624593,8976.524217
291.8166667,282.8166667,297.0388889,0.453069546,0.000681374,9001.668542
291.8166667,282.8166667,297.0388889,0.481386393,0.000372232,9129.254805
291.8166667,282.8166667,297.0388889,0.481386393,0.000454249,9207.060954
291.8166667,282.8166667,297.0388889,0.481386393,0.000511031,9232.996337
291.8166667,282.8166667,297.0388889,0.481386393,0.000567812,9232.996337
291.8166667,282.8166667,297.0388889,0.481386393,0.000599357,9232.996337
291.8166667,282.8166667,297.0388889,0.481386393,0.000624593,9258.93172
291.8166667,282.8166667,297.0388889,0.481386393,0.000681374,9284.867103
291.8166667,282.8166667,297.0388889,0.509703239,0.000372232,9407.707021
291.8166667,282.8166667,297.0388889,0.509703239,0.000454249,9487.886343
291.8166667,282.8166667,297.0388889,0.509703239,0.000511031,9514.612783
291.8166667,282.8166667,297.0388889,0.509703239,0.000567812,9514.612783
291.8166667,282.8166667,297.0388889,0.509703239,0.000599357,9514.612783
291.8166667,282.8166667,297.0388889,0.509703239,0.000624593,9541.339223
291.8166667,282.8166667,297.0388889,0.509703239,0.000681374,9568.065664
291.8166667,282.8166667,297.0388889,0.538020086,0.000372232,9676.214516
291.8166667,282.8166667,297.0388889,0.538020086,0.000454249,9758.682253
291.8166667,282.8166667,297.0388889,0.538020086,0.000511031,9786.171499
291.8166667,282.8166667,297.0388889,0.538020086,0.000567812,9786.171499
291.8166667,282.8166667,297.0388889,0.538020086,0.000599357,9786.171499
291.8166667,282.8166667,297.0388889,0.538020086,0.000624593,9813.660745
291.8166667,282.8166667,297.0388889,0.538020086,0.000681374,9841.14999
291.8166667,282.8166667,297.0388889,0.566336933,0.000372232,9944.72201
291.8166667,282.8166667,297.0388889,0.566336933,0.000454249,10029.47816
291.8166667,282.8166667,297.0388889,0.566336933,0.000511031,10057.73021
291.8166667,282.8166667,297.0388889,0.566336933,0.000567812,10057.73021
291.8166667,282.8166667,297.0388889,0.566336933,0.000599357,10057.73021
291.8166667,282.8166667,297.0388889,0.566336933,0.000624593,10085.98227
291.8166667,282.8166667,297.0388889,0.566336933,0.000681374,10114.23432
291.8166667,282.8166667,297.0388889,0.622970626,0.000372232,10351.409
291.8166667,282.8166667,297.0388889,0.622970626,0.000454249,10419.81038
291.8166667,282.8166667,297.0388889,0.622970626,0.000511031,10442.61084
291.8166667,282.8166667,297.0388889,0.622970626,0.000567812,10465.4113
291.8166667,282.8166667,297.0388889,0.622970626,0.000599357,10465.4113
291.8166667,282.8166667,297.0388889,0.622970626,0.000624593,10488.21176
291.8166667,282.8166667,297.0388889,0.622970626,0.000681374,10511.01222
291.8166667,282.8166667,297.0388889,0.651287473,0.000372232,10412.7204
291.8166667,282.8166667,297.0388889,0.651287473,0.000454249,10481.52693
291.8166667,282.8166667,297.0388889,0.651287473,0.000511031,10504.46243
291.8166667,282.8166667,297.0388889,0.651287473,0.000567812,10527.39794
291.8166667,282.8166667,297.0388889,0.651287473,0.000599357,10527.39794
291.8166667,282.8166667,297.0388889,0.651287473,0.000624593,10550.33345
291.8166667,282.8166667,297.0388889,0.651287473,0.000681374,10573.26896
291.8166667,282.8166667,297.0388889,0.679604319,0.000372232,10474.03181
291.8166667,282.8166667,297.0388889,0.679604319,0.000454249,10543.24347
291.8166667,282.8166667,297.0388889,0.679604319,0.000511031,10566.31403
291.8166667,282.8166667,297.0388889,0.679604319,0.000567812,10589.38458
291.8166667,282.8166667,297.0388889,0.679604319,0.000599357,10589.38458
291.8166667,282.8166667,297.0388889,0.679604319,0.000624593,10612.45514
291.8166667,282.8166667,297.0388889,0.679604319,0.000681374,10635.52569
291.8166667,282.8166667,303.15,0.453069546,0.000372232,8624.503659
291.8166667,282.8166667,303.15,0.453069546,0.000454249,8674.79231
291.8166667,282.8166667,303.15,0.453069546,0.000511031,8699.936636
291.8166667,282.8166667,303.15,0.453069546,0.000567812,8725.080961
291.8166667,282.8166667,303.15,0.453069546,0.000599357,8750.225287
291.8166667,282.8166667,303.15,0.453069546,0.000624593,8750.225287
291.8166667,282.8166667,303.15,0.453069546,0.000681374,8775.369612
291.8166667,282.8166667,303.15,0.481386393,0.000372232,8895.836358
291.8166667,282.8166667,303.15,0.481386393,0.000454249,8947.707124
291.8166667,282.8166667,303.15,0.481386393,0.000511031,8973.642507
291.8166667,282.8166667,303.15,0.481386393,0.000567812,8999.57789
291.8166667,282.8166667,303.15,0.481386393,0.000599357,9025.513273
291.8166667,282.8166667,303.15,0.481386393,0.000624593,9025.513273
291.8166667,282.8166667,303.15,0.481386393,0.000681374,9051.448656
291.8166667,282.8166667,303.15,0.509703239,0.000372232,9167.169058
291.8166667,282.8166667,303.15,0.509703239,0.000454249,9220.621939
291.8166667,282.8166667,303.15,0.509703239,0.000511031,9247.348379
291.8166667,282.8166667,303.15,0.509703239,0.000567812,9274.074819
291.8166667,282.8166667,303.15,0.509703239,0.000599357,9300.80126
291.8166667,282.8166667,303.15,0.509703239,0.000624593,9300.80126
291.8166667,282.8166667,303.15,0.509703239,0.000681374,9327.5277
291.8166667,282.8166667,303.15,0.538020086,0.000372232,9428.811304
291.8166667,282.8166667,303.15,0.538020086,0.000454249,9483.789795
291.8166667,282.8166667,303.15,0.538020086,0.000511031,9511.279041
291.8166667,282.8166667,303.15,0.538020086,0.000567812,9538.768287
291.8166667,282.8166667,303.15,0.538020086,0.000599357,9566.257533
291.8166667,282.8166667,303.15,0.538020086,0.000624593,9566.257533
291.8166667,282.8166667,303.15,0.538020086,0.000681374,9593.746778
291.8166667,282.8166667,303.15,0.566336933,0.000372232,9690.453549
291.8166667,282.8166667,303.15,0.566336933,0.000454249,9746.957652
291.8166667,282.8166667,303.15,0.566336933,0.000511031,9775.209703
291.8166667,282.8166667,303.15,0.566336933,0.000567812,9803.461754
291.8166667,282.8166667,303.15,0.566336933,0.000599357,9831.713805
291.8166667,282.8166667,303.15,0.566336933,0.000624593,9831.713805
291.8166667,282.8166667,303.15,0.566336933,0.000681374,9859.965856
291.8166667,282.8166667,303.15,0.622970626,0.000372232,9826.998409
291.8166667,282.8166667,303.15,0.622970626,0.000454249,9895.39979
291.8166667,282.8166667,303.15,0.622970626,0.000511031,9918.20025
291.8166667,282.8166667,303.15,0.622970626,0.000567812,9941.000711
291.8166667,282.8166667,303.15,0.622970626,0.000599357,9963.801171
291.8166667,282.8166667,303.15,0.622970626,0.000624593,9963.801171
291.8166667,282.8166667,303.15,0.622970626,0.000681374,10009.40209
291.8166667,282.8166667,303.15,0.651287473,0.000372232,9885.20373
291.8166667,282.8166667,303.15,0.651287473,0.000454249,9954.010253
291.8166667,282.8166667,303.15,0.651287473,0.000511031,9976.94576
291.8166667,282.8166667,303.15,0.651287473,0.000567812,9999.881268
291.8166667,282.8166667,303.15,0.651287473,0.000599357,10022.81678
291.8166667,282.8166667,303.15,0.651287473,0.000624593,10022.81678
291.8166667,282.8166667,303.15,0.651287473,0.000681374,10068.68779
291.8166667,282.8166667,303.15,0.679604319,0.000372232,9943.409052
291.8166667,282.8166667,303.15,0.679604319,0.000454249,10012.62072
291.8166667,282.8166667,303.15,0.679604319,0.000511031,10035.69127
291.8166667,282.8166667,303.15,0.679604319,0.000567812,10058.76182
291.8166667,282.8166667,303.15,0.679604319,0.000599357,10081.83238
291.8166667,282.8166667,303.15,0.679604319,0.000624593,10081.83238
291.8166667,282.8166667,303.15,0.679604319,0.000681374,10127.97349
291.8166667,282.8166667,308.15,0.453069546,0.000372232,8448.49338
291.8166667,282.8166667,308.15,0.453069546,0.000454249,8498.782031
291.8166667,282.8166667,308.15,0.453069546,0.000511031,8523.926357
291.8166667,282.8166667,308.15,0.453069546,0.000567812,8549.070682
291.8166667,282.8166667,308.15,0.453069546,0.000599357,8549.070682
291.8166667,282.8166667,308.15,0.453069546,0.000624593,8549.070682
291.8166667,282.8166667,308.15,0.453069546,0.000681374,8574.215008
291.8166667,282.8166667,308.15,0.481386393,0.000372232,8714.288678
291.8166667,282.8166667,308.15,0.481386393,0.000454249,8766.159444
291.8166667,282.8166667,308.15,0.481386393,0.000511031,8792.094827
291.8166667,282.8166667,308.15,0.481386393,0.000567812,8818.030209
291.8166667,282.8166667,308.15,0.481386393,0.000599357,8818.030209
291.8166667,282.8166667,308.15,0.481386393,0.000624593,8818.030209
291.8166667,282.8166667,308.15,0.481386393,0.000681374,8843.965592
291.8166667,282.8166667,308.15,0.509703239,0.000372232,8980.083975
291.8166667,282.8166667,308.15,0.509703239,0.000454249,9033.536856
291.8166667,282.8166667,308.15,0.509703239,0.000511031,9060.263296
291.8166667,282.8166667,308.15,0.509703239,0.000567812,9086.989737
291.8166667,282.8166667,308.15,0.509703239,0.000599357,9086.989737
291.8166667,282.8166667,308.15,0.509703239,0.000624593,9086.989737
291.8166667,282.8166667,308.15,0.509703239,0.000681374,9113.716177
291.8166667,282.8166667,308.15,0.538020086,0.000372232,9221.379469
291.8166667,282.8166667,308.15,0.538020086,0.000454249,9288.362855
291.8166667,282.8166667,308.15,0.538020086,0.000511031,9310.69065
291.8166667,282.8166667,308.15,0.538020086,0.000567812,9333.018445
291.8166667,282.8166667,308.15,0.538020086,0.000599357,9346.343566
291.8166667,282.8166667,308.15,0.538020086,0.000624593,9346.343566
291.8166667,282.8166667,308.15,0.538020086,0.000681374,9373.832812
291.8166667,282.8166667,308.15,0.566336933,0.000372232,9295.745432
291.8166667,282.8166667,308.15,0.566336933,0.000454249,9363.269007
291.8166667,282.8166667,308.15,0.566336933,0.000511031,9385.776865
291.8166667,282.8166667,308.15,0.566336933,0.000567812,9408.284723
291.8166667,282.8166667,308.15,0.566336933,0.000599357,9430.792581
291.8166667,282.8166667,308.15,0.566336933,0.000624593,9430.792581
291.8166667,282.8166667,308.15,0.566336933,0.000681374,9453.300439
291.8166667,282.8166667,308.15,0.622970626,0.000372232,9416.590123
291.8166667,282.8166667,308.15,0.622970626,0.000454249,9484.991504
291.8166667,282.8166667,308.15,0.622970626,0.000511031,9507.791964
291.8166667,282.8166667,308.15,0.622970626,0.000567812,9530.592424
291.8166667,282.8166667,308.15,0.622970626,0.000599357,9553.392885
291.8166667,282.8166667,308.15,0.622970626,0.000624593,9553.392885
291.8166667,282.8166667,308.15,0.622970626,0.000681374,9576.193345
291.8166667,282.8166667,308.15,0.651287473,0.000372232,9472.364595
291.8166667,282.8166667,308.15,0.651287473,0.000454249,9541.171118
291.8166667,282.8166667,308.15,0.651287473,0.000511031,9564.106625
291.8166667,282.8166667,308.15,0.651287473,0.000567812,9587.042133
291.8166667,282.8166667,308.15,0.651287473,0.000599357,9609.97764
291.8166667,282.8166667,308.15,0.651287473,0.000624593,9609.97764
291.8166667,282.8166667,308.15,0.651287473,0.000681374,9632.913148
291.8166667,282.8166667,308.15,0.679604319,0.000372232,9528.139068
291.8166667,282.8166667,308.15,0.679604319,0.000454249,9597.350732
291.8166667,282.8166667,308.15,0.679604319,0.000511031,9620.421287
291.8166667,282.8166667,308.15,0.679604319,0.000567812,9643.491841
291.8166667,282.8166667,308.15,0.679604319,0.000599357,9666.562396
291.8166667,282.8166667,308.15,0.679604319,0.000624593,9666.562396
291.8166667,282.8166667,308.15,0.679604319,0.000681374,9689.63295
291.8166667,282.8166667,313.7055556,0.453069546,0.000372232,8222.19445
291.8166667,282.8166667,313.7055556,0.453069546,0.000454249,8272.483102
291.8166667,282.8166667,313.7055556,0.453069546,0.000511031,8322.771753
291.8166667,282.8166667,313.7055556,0.453069546,0.000567812,8347.916078
291.8166667,282.8166667,313.7055556,0.453069546,0.000599357,8347.916078
291.8166667,282.8166667,313.7055556,0.453069546,0.000624593,8373.060404
291.8166667,282.8166667,313.7055556,0.453069546,0.000681374,8398.204729
291.8166667,282.8166667,313.7055556,0.481386393,0.000372232,8480.870231
291.8166667,282.8166667,313.7055556,0.481386393,0.000454249,8532.740997
291.8166667,282.8166667,313.7055556,0.481386393,0.000511031,8584.611763
291.8166667,282.8166667,313.7055556,0.481386393,0.000567812,8610.547146
291.8166667,282.8166667,313.7055556,0.481386393,0.000599357,8610.547146
291.8166667,282.8166667,313.7055556,0.481386393,0.000624593,8636.482529
291.8166667,282.8166667,313.7055556,0.481386393,0.000681374,8662.417912
291.8166667,282.8166667,313.7055556,0.509703239,0.000372232,8681.911124
291.8166667,282.8166667,313.7055556,0.509703239,0.000454249,8748.354321
291.8166667,282.8166667,313.7055556,0.509703239,0.000511031,8792.649786
291.8166667,282.8166667,313.7055556,0.509703239,0.000567812,8814.797518
291.8166667,282.8166667,313.7055556,0.509703239,0.000599357,8814.797518
291.8166667,282.8166667,313.7055556,0.509703239,0.000624593,8836.945251
291.8166667,282.8166667,313.7055556,0.509703239,0.000681374,8859.092983
291.8166667,282.8166667,313.7055556,0.538020086,0.000372232,8752.495767
291.8166667,282.8166667,313.7055556,0.538020086,0.000454249,8819.479153
291.8166667,282.8166667,313.7055556,0.538020086,0.000511031,8864.134744
291.8166667,282.8166667,313.7055556,0.538020086,0.000567812,8886.462539
291.8166667,282.8166667,313.7055556,0.538020086,0.000599357,8886.462539
291.8166667,282.8166667,313.7055556,0.538020086,0.000624593,8908.790334
291.8166667,282.8166667,313.7055556,0.538020086,0.000681374,8931.118129
291.8166667,282.8166667,313.7055556,0.566336933,0.000372232,8823.08041
291.8166667,282.8166667,313.7055556,0.566336933,0.000454249,8890.603985
291.8166667,282.8166667,313.7055556,0.566336933,0.000511031,8935.619701
291.8166667,282.8166667,313.7055556,0.566336933,0.000567812,8958.127559
291.8166667,282.8166667,313.7055556,0.566336933,0.000599357,8958.127559
291.8166667,282.8166667,313.7055556,0.566336933,0.000624593,8980.635418
291.8166667,282.8166667,313.7055556,0.566336933,0.000681374,9003.143276
291.8166667,282.8166667,313.7055556,0.622970626,0.000372232,8937.780456
291.8166667,282.8166667,313.7055556,0.622970626,0.000454249,9006.181837
291.8166667,282.8166667,313.7055556,0.622970626,0.000511031,9051.782757
291.8166667,282.8166667,313.7055556,0.622970626,0.000567812,9074.583218
291.8166667,282.8166667,313.7055556,0.622970626,0.000599357,9074.583218
291.8166667,282.8166667,313.7055556,0.622970626,0.000624593,9097.383678
291.8166667,282.8166667,313.7055556,0.622970626,0.000681374,9120.184138
291.8166667,282.8166667,313.7055556,0.651287473,0.000372232,8990.718938
291.8166667,282.8166667,313.7055556,0.651287473,0.000454249,9059.52546
291.8166667,282.8166667,313.7055556,0.651287473,0.000511031,9105.396475
291.8166667,282.8166667,313.7055556,0.651287473,0.000567812,9128.331983
291.8166667,282.8166667,313.7055556,0.651287473,0.000599357,9128.331983
291.8166667,282.8166667,313.7055556,0.651287473,0.000624593,9151.26749
291.8166667,282.8166667,313.7055556,0.651287473,0.000681374,9174.202998
291.8166667,282.8166667,313.7055556,0.679604319,0.000372232,9043.65742
291.8166667,282.8166667,313.7055556,0.679604319,0.000454249,9112.869084
291.8166667,282.8166667,313.7055556,0.679604319,0.000511031,9159.010194
291.8166667,282.8166667,313.7055556,0.679604319,0.000567812,9182.080748
291.8166667,282.8166667,313.7055556,0.679604319,0.000599357,9182.080748
291.8166667,282.8166667,313.7055556,0.679604319,0.000624593,9205.151303
291.8166667,282.8166667,313.7055556,0.679604319,0.000681374,9228.221858
291.8166667,282.8166667,319.2611111,0.453069546,0.000372232,8021.039846
291.8166667,282.8166667,319.2611111,0.453069546,0.000454249,8071.328497
291.8166667,282.8166667,319.2611111,0.453069546,0.000511031,8096.472823
