Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
119,22,warehouse,0,Electricity,PSZ-AC with electric coil
120,5,small_office,0,Electricity,PSZ-AC with electric coil
121,5,small_office,0,Electricity,PSZ-AC with electric coil
122,5,small_office,0,Electricity,PSZ-AC with electric coil
123,5,small_office,0,Electricity,PSZ-AC with electric coil
124,5,small_office,0,Electricity,PSZ-AC with electric coil
125,5,small_office,0,Electricity,PSZ-AC with electric coil
126,5,small_office,0,Electricity,PSZ-AC with electric coil
127,5,small_office,0,Electricity,PSZ-AC with electric coil
128,5,small_office,0,Electricity,PSZ-AC with electric coil
129,5,small_office,0,Electricity,PSZ-AC with electric coil
130,5,small_office,0,Electricity,PSZ-AC with electric coil
131,5,small_office,0,Electricity,PSZ-AC with electric coil
132,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
133,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
134,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
135,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
136,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
137,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
138,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
139,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
140,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
141,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
142,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
143,22,strip_mall,0,NaturalGas,PSZ-AC with gas coil
144,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
145,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
146,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
147,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
148,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
149,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
150,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
151,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
152,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
153,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
154,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
155,19,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
156,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
157,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
158,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
159,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
160,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
161,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
162,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
163,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
164,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
165,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
166,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
167,18,strip_mall,0,NaturalGas,PSZ-AC with gas coil
168,5,warehouse,0,Electricity,PSZ-AC with electric coil
169,5,warehouse,0,Electricity,PSZ-AC with electric coil
170,5,warehouse,0,Electricity,PSZ-AC with electric coil
171,5,warehouse,0,Electricity,PSZ-AC with electric coil
172,5,warehouse,0,Electricity,PSZ-AC with electric coil
173,5,warehouse,0,Electricity,PSZ-AC with electric coil
174,5,warehouse,0,Electricity,PSZ-AC with electric coil
175,5,warehouse,0,Electricity,PSZ-AC with electric coil
176,5,warehouse,0,Electricity,PSZ-AC with electric coil
177,5,warehouse,0,Electricity,PSZ-AC with electric coil
178,5,warehouse,0,Electricity,PSZ-AC with electric coil
179,5,warehouse,0,Electricity,PSZ-AC with electric coil
180,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
181,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
182,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
183,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
184,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
185,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
186,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
187,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
188,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
189,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
190,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
191,9,strip_mall,0,NaturalGas,PSZ-AC with gas coil
192,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
193,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
194,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
195,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
196,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
197,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
198,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
199,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
200,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
201,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
202,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
203,10,strip_mall,0,NaturalGas,PSZ-AC with gas coil
204,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
205,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
206,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
207,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
208,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
209,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
210,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
211,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
212,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
213,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
214,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
215,19,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
216,22,small_office,0,Electricity,PSZ-AC with electric coil
217,22,small_office,0,Electricity,PSZ-AC with electric coil
218,22,small_office,0,Electricity,PSZ-AC with electric coil
219,22,small_office,0,Electricity,PSZ-AC with electric coil
220,22,small_office,0,Electricity,PSZ-AC with electric coil
221,22,small_office,0,Electricity,PSZ-AC with electric coil
222,22,small_office,0,Electricity,PSZ-AC with electric coil
223,22,small_office,0,Electricity,PSZ-AC with electric coil
224,22,small_office,0,Electricity,PSZ-AC with electric coil
225,22,small_office,0,Electricity,PSZ-AC with electric coil
226,22,small_office,0,Electricity,PSZ-AC with electric coil
227,22,small_office,0,Electricity,PSZ-AC with electric coil
228,9,small_office,0,Electricity,PSZ-HP
229,9,small_office,0,Electricity,PSZ-HP
230,9,small_office,0,Electricity,PSZ-HP
231,9,small_office,0,Electricity,PSZ-HP
232,9,small_office,0,Electricity,PSZ-HP
233,9,small_office,0,Electricity,PSZ-HP
234,9,small_office,0,Electricity,PSZ-HP
235,9,small_office,0,Electricity,PSZ-HP
236,9,small_office,0,Electricity,PSZ-HP
237,9,small_office,0,Electricity,PSZ-HP
238,9,small_office,0,Electricity,PSZ-HP
239,9,small_office,0,Electricity,PSZ-HP
240,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
241,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
242,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
243,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
244,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
245,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
246,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
247,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
248,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
249,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
250,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
251,29,strip_mall,0,NaturalGas,PSZ-AC with gas coil
252,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
253,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
254,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
255,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
256,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
257,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
258,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
259,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
260,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
261,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
262,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
263,105,strip_mall,0,NaturalGas,PSZ-AC with gas coil
264,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
265,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
266,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
267,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
268,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
269,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
270,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
271,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
272,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
273,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
274,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
275,30,strip_mall,0,NaturalGas,PSZ-AC with gas coil
276,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
277,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
278,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
279,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
280,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
281,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
282,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
283,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
284,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
285,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
286,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
287,48,warehouse,0,NaturalGas,PSZ-AC with gas coil
288,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
289,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
290,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
291,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
292,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
293,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
294,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
295,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
296,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
297,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
298,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
299,39,warehouse,0,NaturalGas,PSZ-AC with gas coil
300,5,retail,0,Electricity,PSZ-HP
301,5,retail,0,Electricity,PSZ-HP
302,5,retail,0,Electricity,PSZ-HP
303,5,retail,0,Electricity,PSZ-HP
304,5,retail,0,Electricity,PSZ-HP
305,5,retail,0,Electricity,PSZ-HP
306,5,retail,0,Electricity,PSZ-HP
307,5,retail,0,Electricity,PSZ-HP
308,5,retail,0,Electricity,PSZ-HP
309,5,retail,0,Electricity,PSZ-HP
310,5,retail,0,Electricity,PSZ-HP
311,5,retail,0,Electricity,PSZ-HP
312,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
313,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
314,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
315,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
316,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
317,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
318,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
319,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
320,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
321,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
322,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
323,9,warehouse,0,NaturalGas,PSZ-AC with gas coil
324,39,small_office,0,NaturalGas,PSZ-AC with gas coil
325,39,small_office,0,NaturalGas,PSZ-AC with gas coil
326,39,small_office,0,NaturalGas,PSZ-AC with gas coil
327,39,small_office,0,NaturalGas,PSZ-AC with gas coil
328,39,small_office,0,NaturalGas,PSZ-AC with gas coil
329,39,small_office,0,NaturalGas,PSZ-AC with gas coil
330,39,small_office,0,NaturalGas,PSZ-AC with gas coil
331,39,small_office,0,NaturalGas,PSZ-AC with gas coil
332,39,small_office,0,NaturalGas,PSZ-AC with gas coil
333,39,small_office,0,NaturalGas,PSZ-AC with gas coil
334,39,small_office,0,NaturalGas,PSZ-AC with gas coil
335,39,small_office,0,NaturalGas,PSZ-AC with gas coil
336,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
337,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
338,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
339,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
340,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
341,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
342,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
343,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
344,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
345,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
346,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
347,29,warehouse,0,NaturalGas,PSZ-AC with gas coil
348,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
349,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
350,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
351,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
352,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
353,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
354,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
355,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
356,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
357,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
358,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
359,22,warehouse,0,NaturalGas,PSZ-AC with gas coil
360,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
361,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
362,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
363,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
364,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
365,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
366,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
367,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
368,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
369,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
370,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
371,13,warehouse,0,NaturalGas,PSZ-AC with gas coil
372,22,strip_mall,0,Electricity,PSZ-AC with electric coil
373,22,strip_mall,0,Electricity,PSZ-AC with electric coil
374,22,strip_mall,0,Electricity,PSZ-AC with electric coil
375,22,strip_mall,0,Electricity,PSZ-AC with electric coil
376,22,strip_mall,0,Electricity,PSZ-AC with electric coil
377,22,strip_mall,0,Electricity,PSZ-AC with electric coil
378,22,strip_mall,0,Electricity,PSZ-AC with electric coil
379,22,strip_mall,0,Electricity,PSZ-AC with electric coil
380,22,strip_mall,0,Electricity,PSZ-AC with electric coil
381,22,strip_mall,0,Electricity,PSZ-AC with electric coil
382,22,strip_mall,0,Electricity,PSZ-AC with electric coil
383,22,strip_mall,0,Electricity,PSZ-AC with electric coil
384,0,small_office,0,NaturalGas,PSZ-AC with gas coil
385,0,small_office,0,NaturalGas,PSZ-AC with gas coil
386,0,small_office,0,NaturalGas,PSZ-AC with gas coil
387,0,small_office,0,NaturalGas,PSZ-AC with gas coil
388,0,small_office,0,NaturalGas,PSZ-AC with gas coil
389,0,small_office,0,NaturalGas,PSZ-AC with gas coil
390,0,small_office,0,NaturalGas,PSZ-AC with gas coil
391,0,small_office,0,NaturalGas,PSZ-AC with gas coil
392,0,small_office,0,NaturalGas,PSZ-AC with gas coil
393,0,small_office,0,NaturalGas,PSZ-AC with gas coil
394,0,small_office,0,NaturalGas,PSZ-AC with gas coil
395,0,small_office,0,NaturalGas,PSZ-AC with gas coil
396,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
397,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
398,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
399,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
400,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
401,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
402,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
403,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
404,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
405,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
406,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
407,18,warehouse,0,NaturalGas,PSZ-AC with gas coil
408,9,retail,0,NaturalGas,PSZ-AC with gas coil
409,9,retail,0,NaturalGas,PSZ-AC with gas coil
410,9,retail,0,NaturalGas,PSZ-AC with gas coil
411,9,retail,0,NaturalGas,PSZ-AC with gas coil
412,9,retail,0,NaturalGas,PSZ-AC with gas coil
413,9,retail,0,NaturalGas,PSZ-AC with gas coil
414,9,retail,0,NaturalGas,PSZ-AC with gas coil
415,9,retail,0,NaturalGas,PSZ-AC with gas coil
416,9,retail,0,NaturalGas,PSZ-AC with gas coil
417,9,retail,0,NaturalGas,PSZ-AC with gas coil
418,9,retail,0,NaturalGas,PSZ-AC with gas coil
419,9,retail,0,NaturalGas,PSZ-AC with gas coil
420,5,retail,0,Electricity,PSZ-AC with electric coil
421,5,retail,0,Electricity,PSZ-AC with electric coil
422,5,retail,0,Electricity,PSZ-AC with electric coil
423,5,retail,0,Electricity,PSZ-AC with electric coil
424,5,retail,0,Electricity,PSZ-AC with electric coil
425,5,retail,0,Electricity,PSZ-AC with electric coil
426,5,retail,0,Electricity,PSZ-AC with electric coil
427,5,retail,0,Electricity,PSZ-AC with electric coil
428,5,retail,0,Electricity,PSZ-AC with electric coil
429,5,retail,0,Electricity,PSZ-AC with electric coil
430,5,retail,0,Electricity,PSZ-AC with electric coil
431,5,retail,0,Electricity,PSZ-AC with electric coil
432,22,retail,0,Electricity,PSZ-AC with electric coil
433,22,retail,0,Electricity,PSZ-AC with electric coil
434,22,retail,0,Electricity,PSZ-AC with electric coil
435,22,retail,0,Electricity,PSZ-AC with electric coil
436,22,retail,0,Electricity,PSZ-AC with electric coil
437,22,retail,0,Electricity,PSZ-AC with electric coil
438,22,retail,0,Electricity,PSZ-AC with electric coil
439,22,retail,0,Electricity,PSZ-AC with electric coil
440,22,retail,0,Electricity,PSZ-AC with electric coil
441,22,retail,0,Electricity,PSZ-AC with electric coil
442,22,retail,0,Electricity,PSZ-AC with electric coil
443,22,retail,0,Electricity,PSZ-AC with electric coil
444,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
445,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
446,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
447,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
448,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
449,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
450,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
451,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
452,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
453,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
454,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
455,8,warehouse,0,NaturalGas,PSZ-AC with gas coil
456,33,strip_mall,0,NaturalGas,PSZ-AC with gas coil
457,33,strip_mall,0,NaturalGas,PSZ-AC with gas coil
458,33,strip_mall,0,NaturalGas,PSZ-AC with gas coil
459,33,strip_mall,0,NaturalGas,PSZ-AC with gas coil
460,33,strip_mall,0,NaturalGas,PSZ-AC with gas coil
461,33,strip_mall,0,NaturalGas,PSZ-AC with gas coil
462,33,strip_mall,0,NaturalGas,PSZ-AC with gas coil
463,33,strip_mall,0,NaturalGas,PSZ-AC with gas coil
