Twb [K],Twat [K],Vdot air [m3/s],Vdot water [m3/s],Clg Pow [W]
282.8166667,285.9277778,2.076568753,0.001892706,4939.49928
282.8166667,285.9277778,2.076568753,0.001987341,4909.98036
282.8166667,285.9277778,2.076568753,0.002081976,4890.30108
282.8166667,285.9277778,2.076568753,0.002271247,4841.10288
282.8166667,285.9277778,2.170958242,0.001230259,5239.91272
282.8166667,285.9277778,2.170958242,0.001514165,5082.32136
282.8166667,285.9277778,2.170958242,0.001703435,5003.52568
282.8166667,285.9277778,2.170958242,0.001892706,4944.42892
282.8166667,285.9277778,2.170958242,0.001987341,4914.88054
282.8166667,285.9277778,2.170958242,0.002081976,4895.18162
282.8166667,285.9277778,2.170958242,0.002271247,4845.93432
282.8166667,285.9277778,2.265347731,0.001230259,5245.13696
282.8166667,285.9277778,2.265347731,0.001514165,5087.38848
282.8166667,285.9277778,2.265347731,0.001703435,5008.51424
282.8166667,285.9277778,2.265347731,0.001892706,4949.35856
282.8166667,285.9277778,2.265347731,0.001987341,4919.78072
282.8166667,285.9277778,2.265347731,0.002081976,4900.06216
282.8166667,285.9277778,2.265347731,0.002271247,4850.76576
282.8166667,293.15,1.510231821,0.001230259,5911.3945
282.8166667,293.15,1.510231821,0.001514165,5745.2892
282.8166667,293.15,1.510231821,0.001703435,5667.122
282.8166667,293.15,1.510231821,0.001892706,5608.4966
282.8166667,293.15,1.510231821,0.001987341,5588.9548
282.8166667,293.15,1.510231821,0.002081976,5559.6421
282.8166667,293.15,1.510231821,0.002271247,5520.5585
282.8166667,293.15,1.604621309,0.001230259,5923.2767
282.8166667,293.15,1.604621309,0.001514165,5756.83752
282.8166667,293.15,1.604621309,0.001703435,5678.5132
282.8166667,293.15,1.604621309,0.001892706,5619.76996
282.8166667,293.15,1.604621309,0.001987341,5600.18888
282.8166667,293.15,1.604621309,0.002081976,5570.81726
282.8166667,293.15,1.604621309,0.002271247,5531.6551
282.8166667,293.15,1.699010798,0.001230259,5929.2178
282.8166667,293.15,1.699010798,0.001514165,5762.61168
282.8166667,293.15,1.699010798,0.001703435,5684.2088
282.8166667,293.15,1.699010798,0.001892706,5625.40664
282.8166667,293.15,1.699010798,0.001987341,5605.80592
282.8166667,293.15,1.699010798,0.002081976,5576.40484
282.8166667,293.15,1.699010798,0.002271247,5537.2034
282.8166667,293.15,1.793400287,0.001230259,5935.1589
282.8166667,293.15,1.793400287,0.001514165,5768.38584
282.8166667,293.15,1.793400287,0.001703435,5689.9044
282.8166667,293.15,1.793400287,0.001892706,5631.04332
282.8166667,293.15,1.793400287,0.001987341,5611.42296
282.8166667,293.15,1.793400287,0.002081976,5581.99242
282.8166667,293.15,1.793400287,0.002271247,5542.7517
282.8166667,293.15,1.887789776,0.001230259,5941.1
282.8166667,293.15,1.887789776,0.001514165,5774.16
282.8166667,293.15,1.887789776,0.001703435,5695.6
282.8166667,293.15,1.887789776,0.001892706,5636.68
282.8166667,293.15,1.887789776,0.001987341,5617.04
282.8166667,293.15,1.887789776,0.002081976,5587.58
282.8166667,293.15,1.887789776,0.002271247,5548.3
282.8166667,293.15,2.076568753,0.001230259,5952.9822
282.8166667,293.15,2.076568753,0.001514165,5785.70832
282.8166667,293.15,2.076568753,0.001703435,5706.9912
282.8166667,293.15,2.076568753,0.001892706,5647.95336
282.8166667,293.15,2.076568753,0.001987341,5628.27408
282.8166667,293.15,2.076568753,0.002081976,5598.75516
282.8166667,293.15,2.076568753,0.002271247,5559.3966
282.8166667,293.15,2.170958242,0.001230259,5958.9233
282.8166667,293.15,2.170958242,0.001514165,5791.48248
282.8166667,293.15,2.170958242,0.001703435,5712.6868
282.8166667,293.15,2.170958242,0.001892706,5653.59004
282.8166667,293.15,2.170958242,0.001987341,5633.89112
282.8166667,293.15,2.170958242,0.002081976,5604.34274
282.8166667,293.15,2.170958242,0.002271247,5564.9449
282.8166667,293.15,2.265347731,0.001230259,5964.8644
282.8166667,293.15,2.265347731,0.001514165,5797.25664
282.8166667,293.15,2.265347731,0.001703435,5718.3824
282.8166667,293.15,2.265347731,0.001892706,5659.22672
282.8166667,293.15,2.265347731,0.001987341,5639.50816
282.8166667,293.15,2.265347731,0.002081976,5609.93032
282.8166667,293.15,2.265347731,0.002271247,5570.4932
282.8166667,297.0388889,1.510231821,0.001230259,6321.7723
282.8166667,297.0388889,1.510231821,0.001514165,6155.667
282.8166667,297.0388889,1.510231821,0.001703435,6077.4998
282.8166667,297.0388889,1.510231821,0.001892706,6018.8744
282.8166667,297.0388889,1.510231821,0.001987341,5989.5617
282.8166667,297.0388889,1.510231821,0.002081976,5970.0199
282.8166667,297.0388889,1.510231821,0.002271247,5930.9363
282.8166667,297.0388889,1.604621309,0.001230259,6334.47938
282.8166667,297.0388889,1.604621309,0.001514165,6168.0402
282.8166667,297.0388889,1.604621309,0.001703435,6089.71588
282.8166667,297.0388889,1.604621309,0.001892706,6030.97264
282.8166667,297.0388889,1.604621309,0.001987341,6001.60102
282.8166667,297.0388889,1.604621309,0.002081976,5982.01994
282.8166667,297.0388889,1.604621309,0.002271247,5942.85778
282.8166667,297.0388889,1.699010798,0.001230259,6340.83292
282.8166667,297.0388889,1.699010798,0.001514165,6174.2268
282.8166667,297.0388889,1.699010798,0.001703435,6095.82392
282.8166667,297.0388889,1.699010798,0.001892706,6037.02176
282.8166667,297.0388889,1.699010798,0.001987341,6007.62068
282.8166667,297.0388889,1.699010798,0.002081976,5988.01996
282.8166667,297.0388889,1.699010798,0.002271247,5948.81852
282.8166667,297.0388889,1.793400287,0.001230259,6347.18646
282.8166667,297.0388889,1.793400287,0.001514165,6180.4134
282.8166667,297.0388889,1.793400287,0.001703435,6101.93196
282.8166667,297.0388889,1.793400287,0.001892706,6043.07088
282.8166667,297.0388889,1.793400287,0.001987341,6013.64034
282.8166667,297.0388889,1.793400287,0.002081976,5994.01998
282.8166667,297.0388889,1.793400287,0.002271247,5954.77926
282.8166667,297.0388889,1.887789776,0.001230259,6353.54
282.8166667,297.0388889,1.887789776,0.001514165,6186.6
282.8166667,297.0388889,1.887789776,0.001703435,6108.04
282.8166667,297.0388889,1.887789776,0.001892706,6049.12
282.8166667,297.0388889,1.887789776,0.001987341,6019.66
282.8166667,297.0388889,1.887789776,0.002081976,6000.02
282.8166667,297.0388889,1.887789776,0.002271247,5960.74
282.8166667,297.0388889,2.076568753,0.001230259,6366.24708
282.8166667,297.0388889,2.076568753,0.001514165,6198.9732
282.8166667,297.0388889,2.076568753,0.001703435,6120.25608
282.8166667,297.0388889,2.076568753,0.001892706,6061.21824
282.8166667,297.0388889,2.076568753,0.001987341,6031.69932
282.8166667,297.0388889,2.076568753,0.002081976,6012.02004
282.8166667,297.0388889,2.076568753,0.002271247,5972.66148
282.8166667,297.0388889,2.170958242,0.001230259,6372.60062
282.8166667,297.0388889,2.170958242,0.001514165,6205.1598
282.8166667,297.0388889,2.170958242,0.001703435,6126.36412
282.8166667,297.0388889,2.170958242,0.001892706,6067.26736
282.8166667,297.0388889,2.170958242,0.001987341,6037.71898
282.8166667,297.0388889,2.170958242,0.002081976,6018.02006
282.8166667,297.0388889,2.170958242,0.002271247,5978.62222
282.8166667,297.0388889,2.265347731,0.001230259,6378.95416
282.8166667,297.0388889,2.265347731,0.001514165,6211.3464
282.8166667,297.0388889,2.265347731,0.001703435,6132.47216
282.8166667,297.0388889,2.265347731,0.001892706,6073.31648
282.8166667,297.0388889,2.265347731,0.001987341,6043.73864
282.8166667,297.0388889,2.265347731,0.002081976,6024.02008
282.8166667,297.0388889,2.265347731,0.002271247,5984.58296
282.8166667,303.15,1.510231821,0.001230259,7035.048
282.8166667,303.15,1.510231821,0.001514165,6878.7136
282.8166667,303.15,1.510231821,0.001703435,6800.5464
282.8166667,303.15,1.510231821,0.001892706,6732.1501
282.8166667,303.15,1.510231821,0.001987341,6712.6083
282.8166667,303.15,1.510231821,0.002081976,6683.2956
282.8166667,303.15,1.510231821,0.002271247,6644.212
282.8166667,303.15,1.604621309,0.001230259,7049.1888
282.8166667,303.15,1.604621309,0.001514165,6892.54016
282.8166667,303.15,1.604621309,0.001703435,6814.21584
282.8166667,303.15,1.604621309,0.001892706,6745.68206
282.8166667,303.15,1.604621309,0.001987341,6726.10098
282.8166667,303.15,1.604621309,0.002081976,6696.72936
282.8166667,303.15,1.604621309,0.002271247,6657.5672
282.8166667,303.15,1.699010798,0.001230259,7056.2592
282.8166667,303.15,1.699010798,0.001514165,6899.45344
282.8166667,303.15,1.699010798,0.001703435,6821.05056
282.8166667,303.15,1.699010798,0.001892706,6752.44804
282.8166667,303.15,1.699010798,0.001987341,6732.84732
282.8166667,303.15,1.699010798,0.002081976,6703.44624
282.8166667,303.15,1.699010798,0.002271247,6664.2448
282.8166667,303.15,1.793400287,0.001230259,7063.3296
282.8166667,303.15,1.793400287,0.001514165,6906.36672
282.8166667,303.15,1.793400287,0.001703435,6827.88528
282.8166667,303.15,1.793400287,0.001892706,6759.21402
282.8166667,303.15,1.793400287,0.001987341,6739.59366
282.8166667,303.15,1.793400287,0.002081976,6710.16312
282.8166667,303.15,1.793400287,0.002271247,6670.9224
282.8166667,303.15,1.887789776,0.001230259,7070.4
282.8166667,303.15,1.887789776,0.001514165,6913.28
282.8166667,303.15,1.887789776,0.001703435,6834.72
282.8166667,303.15,1.887789776,0.001892706,6765.98
282.8166667,303.15,1.887789776,0.001987341,6746.34
282.8166667,303.15,1.887789776,0.002081976,6716.88
282.8166667,303.15,1.887789776,0.002271247,6677.6
282.8166667,303.15,2.076568753,0.001230259,7084.5408
282.8166667,303.15,2.076568753,0.001514165,6927.10656
282.8166667,303.15,2.076568753,0.001703435,6848.38944
282.8166667,303.15,2.076568753,0.001892706,6779.51196
282.8166667,303.15,2.076568753,0.001987341,6759.83268
282.8166667,303.15,2.076568753,0.002081976,6730.31376
282.8166667,303.15,2.076568753,0.002271247,6690.9552
282.8166667,303.15,2.170958242,0.001230259,7091.6112
282.8166667,303.15,2.170958242,0.001514165,6934.01984
282.8166667,303.15,2.170958242,0.001703435,6855.22416
282.8166667,303.15,2.170958242,0.001892706,6786.27794
282.8166667,303.15,2.170958242,0.001987341,6766.57902
282.8166667,303.15,2.170958242,0.002081976,6737.03064
282.8166667,303.15,2.170958242,0.002271247,6697.6328
282.8166667,303.15,2.265347731,0.001230259,7098.6816
282.8166667,303.15,2.265347731,0.001514165,6940.93312
282.8166667,303.15,2.265347731,0.001703435,6862.05888
282.8166667,303.15,2.265347731,0.001892706,6793.04392
282.8166667,303.15,2.265347731,0.001987341,6773.32536
282.8166667,303.15,2.265347731,0.002081976,6743.74752
282.8166667,303.15,2.265347731,0.002271247,6704.3104
282.8166667,308.15,1.510231821,0.001230259,7699.4692
282.8166667,308.15,1.510231821,0.001514165,7543.1348
282.8166667,308.15,1.510231821,0.001703435,7464.9676
282.8166667,308.15,1.510231821,0.001892706,7396.5713
282.8166667,308.15,1.510231821,0.001987341,7377.0295
282.8166667,308.15,1.510231821,0.002081976,7347.7168
282.8166667,308.15,1.510231821,0.002271247,7308.6332
282.8166667,308.15,1.604621309,0.001230259,7714.94552
282.8166667,308.15,1.604621309,0.001514165,7558.29688
282.8166667,308.15,1.604621309,0.001703435,7479.97256
282.8166667,308.15,1.604621309,0.001892706,7411.43878
282.8166667,308.15,1.604621309,0.001987341,7391.8577
282.8166667,308.15,1.604621309,0.002081976,7362.48608
282.8166667,308.15,1.604621309,0.002271247,7323.32392
282.8166667,308.15,1.699010798,0.001230259,7722.68368
282.8166667,308.15,1.699010798,0.001514165,7565.87792
282.8166667,308.15,1.699010798,0.001703435,7487.47504
282.8166667,308.15,1.699010798,0.001892706,7418.87252
282.8166667,308.15,1.699010798,0.001987341,7399.2718
282.8166667,308.15,1.699010798,0.002081976,7369.87072
282.8166667,308.15,1.699010798,0.002271247,7330.66928
282.8166667,308.15,1.793400287,0.001230259,7730.42184
282.8166667,308.15,1.793400287,0.001514165,7573.45896
282.8166667,308.15,1.793400287,0.001703435,7494.97752
282.8166667,308.15,1.793400287,0.001892706,7426.30626
282.8166667,308.15,1.793400287,0.001987341,7406.6859
282.8166667,308.15,1.793400287,0.002081976,7377.25536
282.8166667,308.15,1.793400287,0.002271247,7338.01464
282.8166667,308.15,1.887789776,0.001230259,7738.16
282.8166667,308.15,1.887789776,0.001514165,7581.04
282.8166667,308.15,1.887789776,0.001703435,7502.48
282.8166667,308.15,1.887789776,0.001892706,7433.74
282.8166667,308.15,1.887789776,0.001987341,7414.1
282.8166667,308.15,1.887789776,0.002081976,7384.64
282.8166667,308.15,1.887789776,0.002271247,7345.36
282.8166667,308.15,2.076568753,0.001230259,7753.63632
282.8166667,308.15,2.076568753,0.001514165,7596.20208
282.8166667,308.15,2.076568753,0.001703435,7517.48496
282.8166667,308.15,2.076568753,0.001892706,7448.60748
282.8166667,308.15,2.076568753,0.001987341,7428.9282
282.8166667,308.15,2.076568753,0.002081976,7399.40928
282.8166667,308.15,2.076568753,0.002271247,7360.05072
282.8166667,308.15,2.170958242,0.001230259,7761.37448
282.8166667,308.15,2.170958242,0.001514165,7603.78312
282.8166667,308.15,2.170958242,0.001703435,7524.98744
282.8166667,308.15,2.170958242,0.001892706,7456.04122
282.8166667,308.15,2.170958242,0.001987341,7436.3423
282.8166667,308.15,2.170958242,0.002081976,7406.79392
282.8166667,308.15,2.170958242,0.002271247,7367.39608
282.8166667,308.15,2.265347731,0.001230259,7769.11264
282.8166667,308.15,2.265347731,0.001514165,7611.36416
282.8166667,308.15,2.265347731,0.001703435,7532.48992
282.8166667,308.15,2.265347731,0.001892706,7463.47496
282.8166667,308.15,2.265347731,0.001987341,7443.7564
282.8166667,308.15,2.265347731,0.002081976,7414.17856
282.8166667,308.15,2.265347731,0.002271247,7374.74144
282.8166667,313.7055556,1.510231821,0.001230259,8529.9957
282.8166667,313.7055556,1.510231821,0.001514165,8363.8904
282.8166667,313.7055556,1.510231821,0.001703435,8285.7232
282.8166667,313.7055556,1.510231821,0.001892706,8227.0978
282.8166667,313.7055556,1.510231821,0.001987341,8197.7851
282.8166667,313.7055556,1.510231821,0.002081976,8178.2433
282.8166667,313.7055556,1.510231821,0.002271247,8139.1597
282.8166667,313.7055556,1.604621309,0.001230259,8547.14142
282.8166667,313.7055556,1.604621309,0.001514165,8380.70224
282.8166667,313.7055556,1.604621309,0.001703435,8302.37792
282.8166667,313.7055556,1.604621309,0.001892706,8243.63468
282.8166667,313.7055556,1.604621309,0.001987341,8214.26306
282.8166667,313.7055556,1.604621309,0.002081976,8194.68198
282.8166667,313.7055556,1.604621309,0.002271247,8155.51982
282.8166667,313.7055556,1.699010798,0.001230259,8555.71428
282.8166667,313.7055556,1.699010798,0.001514165,8389.10816
282.8166667,313.7055556,1.699010798,0.001703435,8310.70528
282.8166667,313.7055556,1.699010798,0.001892706,8251.90312
282.8166667,313.7055556,1.699010798,0.001987341,8222.50204
282.8166667,313.7055556,1.699010798,0.002081976,8202.90132
282.8166667,313.7055556,1.699010798,0.002271247,8163.69988
282.8166667,313.7055556,1.793400287,0.001230259,8564.28714
282.8166667,313.7055556,1.793400287,0.001514165,8397.51408
282.8166667,313.7055556,1.793400287,0.001703435,8319.03264
282.8166667,313.7055556,1.793400287,0.001892706,8260.17156
282.8166667,313.7055556,1.793400287,0.001987341,8230.74102
282.8166667,313.7055556,1.793400287,0.002081976,8211.12066
282.8166667,313.7055556,1.793400287,0.002271247,8171.87994
282.8166667,313.7055556,1.887789776,0.001230259,8572.86
282.8166667,313.7055556,1.887789776,0.001514165,8405.92
282.8166667,313.7055556,1.887789776,0.001703435,8327.36
282.8166667,313.7055556,1.887789776,0.001892706,8268.44
282.8166667,313.7055556,1.887789776,0.001987341,8238.98
282.8166667,313.7055556,1.887789776,0.002081976,8219.34
282.8166667,313.7055556,1.887789776,0.002271247,8180.06
282.8166667,313.7055556,2.076568753,0.001230259,8590.00572
282.8166667,313.7055556,2.076568753,0.001514165,8422.73184
282.8166667,313.7055556,2.076568753,0.001703435,8344.01472
282.8166667,313.7055556,2.076568753,0.001892706,8284.97688
282.8166667,313.7055556,2.076568753,0.001987341,8255.45796
282.8166667,313.7055556,2.076568753,0.002081976,8235.77868
282.8166667,313.7055556,2.076568753,0.002271247,8196.42012
282.8166667,313.7055556,2.170958242,0.001230259,8598.57858
282.8166667,313.7055556,2.170958242,0.001514165,8431.13776
282.8166667,313.7055556,2.170958242,0.001703435,8352.34208
282.8166667,313.7055556,2.170958242,0.001892706,8293.24532
282.8166667,313.7055556,2.170958242,0.001987341,8263.69694
282.8166667,313.7055556,2.170958242,0.002081976,8243.99802
282.8166667,313.7055556,2.170958242,0.002271247,8204.60018
282.8166667,313.7055556,2.265347731,0.001230259,8607.15144
282.8166667,313.7055556,2.265347731,0.001514165,8439.54368
282.8166667,313.7055556,2.265347731,0.001703435,8360.66944
282.8166667,313.7055556,2.265347731,0.001892706,8301.51376
282.8166667,313.7055556,2.265347731,0.001987341,8271.93592
282.8166667,313.7055556,2.265347731,0.002081976,8252.21736
282.8166667,313.7055556,2.265347731,0.002271247,8212.78024
282.8166667,319.2611111,1.510231821,0.001230259,9428.9185
282.8166667,319.2611111,1.510231821,0.001514165,9262.8132
282.8166667,319.2611111,1.510231821,0.001703435,9184.646
282.8166667,319.2611111,1.510231821,0.001892706,9126.0206
282.8166667,319.2611111,1.510231821,0.001987341,9106.4788
282.8166667,319.2611111,1.510231821,0.002081976,9077.1661
282.8166667,319.2611111,1.510231821,0.002271247,9038.0825
282.8166667,319.2611111,1.604621309,0.001230259,9447.8711
282.8166667,319.2611111,1.604621309,0.001514165,9281.43192
282.8166667,319.2611111,1.604621309,0.001703435,9203.1076
282.8166667,319.2611111,1.604621309,0.001892706,9144.36436
282.8166667,319.2611111,1.604621309,0.001987341,9124.78328
282.8166667,319.2611111,1.604621309,0.002081976,9095.41166
282.8166667,319.2611111,1.604621309,0.002271247,9056.2495
282.8166667,319.2611111,1.699010798,0.001230259,9457.3474
282.8166667,319.2611111,1.699010798,0.001514165,9290.74128
282.8166667,319.2611111,1.699010798,0.001703435,9212.3384
282.8166667,319.2611111,1.699010798,0.001892706,9153.53624
282.8166667,319.2611111,1.699010798,0.001987341,9133.93552
282.8166667,319.2611111,1.699010798,0.002081976,9104.53444
282.8166667,319.2611111,1.699010798,0.002271247,9065.333
282.8166667,319.2611111,1.793400287,0.001230259,9466.8237
282.8166667,319.2611111,1.793400287,0.001514165,9300.05064
282.8166667,319.2611111,1.793400287,0.001703435,9221.5692
282.8166667,319.2611111,1.793400287,0.001892706,9162.70812
282.8166667,319.2611111,1.793400287,0.001987341,9143.08776
282.8166667,319.2611111,1.793400287,0.002081976,9113.65722
282.8166667,319.2611111,1.793400287,0.002271247,9074.4165
282.8166667,319.2611111,1.887789776,0.001230259,9476.3
282.8166667,319.2611111,1.887789776,0.001514165,9309.36
282.8166667,319.2611111,1.887789776,0.001703435,9230.8
282.8166667,319.2611111,1.887789776,0.001892706,9171.88
282.8166667,319.2611111,1.887789776,0.001987341,9152.24
282.8166667,319.2611111,1.887789776,0.002081976,9122.78
282.8166667,319.2611111,1.887789776,0.002271247,9083.5
282.8166667,319.2611111,2.076568753,0.001230259,9495.2526
282.8166667,319.2611111,2.076568753,0.001514165,9327.97872
282.8166667,319.2611111,2.076568753,0.001703435,9249.2616
282.8166667,319.2611111,2.076568753,0.001892706,9190.22376
282.8166667,319.2611111,2.076568753,0.001987341,9170.54448
282.8166667,319.2611111,2.076568753,0.002081976,9141.02556
282.8166667,319.2611111,2.076568753,0.002271247,9101.667
282.8166667,319.2611111,2.170958242,0.001230259,9504.7289
282.8166667,319.2611111,2.170958242,0.001514165,9337.28808
282.8166667,319.2611111,2.170958242,0.001703435,9258.4924
282.8166667,319.2611111,2.170958242,0.001892706,9199.39564
282.8166667,319.2611111,2.170958242,0.001987341,9179.69672
282.8166667,319.2611111,2.170958242,0.002081976,9150.14834
282.8166667,319.2611111,2.170958242,0.002271247,9110.7505
282.8166667,319.2611111,2.265347731,0.001230259,9514.2052
282.8166667,319.2611111,2.265347731,0.001514165,9346.59744
282.8166667,319.2611111,2.265347731,0.001703435,9267.7232
282.8166667,319.2611111,2.265347731,0.001892706,9208.56752
282.8166667,319.2611111,2.265347731,0.001987341,9188.84896
282.8166667,319.2611111,2.265347731,0.002081976,9159.27112
282.8166667,319.2611111,2.265347731,0.002271247,9119.834
286.65,280.3722222,1.510231821,0.001230259,4678.9875
286.65,280.3722222,1.510231821,0.001514165,4521.3795
286.65,280.3722222,1.510231821,0.001703435,4442.5755
286.65,280.3722222,1.510231821,0.001892706,4383.4725
286.65,280.3722222,1.510231821,0.001987341,4353.921
286.65,280.3722222,1.510231821,0.002081976,4324.3695
286.65,280.3722222,1.510231821,0.002271247,4284.9675
286.65,280.3722222,1.604621309,0.001230259,4688.3925
286.65,280.3722222,1.604621309,0.001514165,4530.4677
286.65,280.3722222,1.604621309,0.001703435,4451.5053
286.65,280.3722222,1.604621309,0.001892706,4392.2835
286.65,280.3722222,1.604621309,0.001987341,4362.6726
286.65,280.3722222,1.604621309,0.002081976,4333.0617
286.65,280.3722222,1.604621309,0.002271247,4293.5805
286.65,280.3722222,1.699010798,0.001230259,4693.095
286.65,280.3722222,1.699010798,0.001514165,4535.0118
286.65,280.3722222,1.699010798,0.001703435,4455.9702
286.65,280.3722222,1.699010798,0.001892706,4396.689
286.65,280.3722222,1.699010798,0.001987341,4367.0484
286.65,280.3722222,1.699010798,0.002081976,4337.4078
286.65,280.3722222,1.699010798,0.002271247,4297.887
286.65,280.3722222,1.793400287,0.001230259,4697.7975
286.65,280.3722222,1.793400287,0.001514165,4539.5559
286.65,280.3722222,1.793400287,0.001703435,4460.4351
286.65,280.3722222,1.793400287,0.001892706,4401.0945
286.65,280.3722222,1.793400287,0.001987341,4371.4242
286.65,280.3722222,1.793400287,0.002081976,4341.7539
286.65,280.3722222,1.793400287,0.002271247,4302.1935
286.65,280.3722222,1.887789776,0.001230259,4702.5
286.65,280.3722222,1.887789776,0.001514165,4544.1
286.65,280.3722222,1.887789776,0.001703435,4464.9
