Tdb [K],Twat [K],Vdot air [m3/s],Vdot water [m3/s],Htg Pow [W]
284.8166667,303.15,1.793400287,0.001514165,6914.586
284.8166667,303.15,1.793400287,0.001703435,6948.69
284.8166667,303.15,1.793400287,0.001892706,6965.742
284.8166667,303.15,1.793400287,0.001987341,6982.794
284.8166667,303.15,1.793400287,0.002081976,6991.32
284.8166667,303.15,1.793400287,0.002271247,7009.777085
284.8166667,303.15,1.887789776,0.001230259,6753.6
284.8166667,303.15,1.887789776,0.001514165,6812.4
284.8166667,303.15,1.887789776,0.001703435,6846
284.8166667,303.15,1.887789776,0.001892706,6862.8
284.8166667,303.15,1.887789776,0.001987341,6879.6
284.8166667,303.15,1.887789776,0.002081976,6888
284.8166667,303.15,1.887789776,0.002271247,6906.18432
284.8166667,303.15,2.076568753,0.001230259,6578.0064
284.8166667,303.15,2.076568753,0.001514165,6635.2776
284.8166667,303.15,2.076568753,0.001703435,6668.004
284.8166667,303.15,2.076568753,0.001892706,6684.3672
284.8166667,303.15,2.076568753,0.001987341,6700.7304
284.8166667,303.15,2.076568753,0.002081976,6708.912
284.8166667,303.15,2.076568753,0.002271247,6726.623528
284.8166667,303.15,2.170958242,0.001230259,6503.7168
284.8166667,303.15,2.170958242,0.001514165,6560.3412
284.8166667,303.15,2.170958242,0.001703435,6592.698
284.8166667,303.15,2.170958242,0.001892706,6608.8764
284.8166667,303.15,2.170958242,0.001987341,6625.0548
284.8166667,303.15,2.170958242,0.002081976,6633.144
284.8166667,303.15,2.170958242,0.002271247,6650.6555
284.8166667,303.15,2.265347731,0.001230259,6429.4272
284.8166667,303.15,2.265347731,0.001514165,6485.4048
284.8166667,303.15,2.265347731,0.001703435,6517.392
284.8166667,303.15,2.265347731,0.001892706,6533.3856
284.8166667,303.15,2.265347731,0.001987341,6549.3792
284.8166667,303.15,2.265347731,0.002081976,6557.376
284.8166667,303.15,2.265347731,0.002271247,6574.687473
287.5944444,269.2611111,1.510231821,0.001230259,5831.595025
287.5944444,269.2611111,1.510231821,0.001514165,5900.912202
287.5944444,269.2611111,1.510231821,0.001703435,5941.520385
287.5944444,269.2611111,1.510231821,0.001892706,5962.929921
287.5944444,269.2611111,1.510231821,0.001987341,5979.09936
287.5944444,269.2611111,1.510231821,0.002081976,5988.68125
287.5944444,269.2611111,1.510231821,0.002271247,6007.84503
287.5944444,269.2611111,1.604621309,0.001230259,5712.028305
287.5944444,269.2611111,1.604621309,0.001514165,5779.924254
287.5944444,269.2611111,1.604621309,0.001703435,5819.699837
287.5944444,269.2611111,1.604621309,0.001892706,5840.670407
287.5944444,269.2611111,1.604621309,0.001987341,5856.50832
287.5944444,269.2611111,1.604621309,0.002081976,5865.89375
287.5944444,269.2611111,1.604621309,0.002271247,5884.66461
287.5944444,269.2611111,1.699010798,0.001230259,5608.766138
287.5944444,269.2611111,1.699010798,0.001514165,5675.434663
287.5944444,269.2611111,1.699010798,0.001703435,5714.491181
287.5944444,269.2611111,1.699010798,0.001892706,5735.082645
287.5944444,269.2611111,1.699010798,0.001987341,5750.63424
287.5944444,269.2611111,1.699010798,0.002081976,5759.85
287.5944444,269.2611111,1.699010798,0.002271247,5778.28152
287.5944444,269.2611111,1.793400287,0.001230259,5516.373673
287.5944444,269.2611111,1.793400287,0.001514165,5581.943975
287.5944444,269.2611111,1.793400287,0.001703435,5620.357121
287.5944444,269.2611111,1.793400287,0.001892706,5640.609384
287.5944444,269.2611111,1.793400287,0.001987341,5655.9048
287.5944444,269.2611111,1.793400287,0.002081976,5664.96875
287.5944444,269.2611111,1.793400287,0.002271247,5683.09665
287.5944444,269.2611111,1.887789776,0.001230259,5434.850909
287.5944444,269.2611111,1.887789776,0.001514165,5499.452192
287.5944444,269.2611111,1.887789776,0.001703435,5537.297656
287.5944444,269.2611111,1.887789776,0.001892706,5557.250625
287.5944444,269.2611111,1.887789776,0.001987341,5572.32
287.5944444,269.2611111,1.887789776,0.002081976,5581.25
287.5944444,269.2611111,1.887789776,0.002271247,5599.11
287.5944444,269.2611111,2.076568753,0.001230259,5293.544785
287.5944444,269.2611111,2.076568753,0.001514165,5356.466435
287.5944444,269.2611111,2.076568753,0.001703435,5393.327917
287.5944444,269.2611111,2.076568753,0.001892706,5412.762109
287.5944444,269.2611111,2.076568753,0.001987341,5427.43968
287.5944444,269.2611111,2.076568753,0.002081976,5436.1375
287.5944444,269.2611111,2.076568753,0.002271247,5453.53314
287.5944444,269.2611111,2.170958242,0.001230259,5233.761425
287.5944444,269.2611111,2.170958242,0.001514165,5295.972461
287.5944444,269.2611111,2.170958242,0.001703435,5332.417643
287.5944444,269.2611111,2.170958242,0.001892706,5351.632352
287.5944444,269.2611111,2.170958242,0.001987341,5366.14416
287.5944444,269.2611111,2.170958242,0.002081976,5374.74375
287.5944444,269.2611111,2.170958242,0.002271247,5391.94293
287.5944444,269.2611111,2.265347731,0.001230259,5173.978065
287.5944444,269.2611111,2.265347731,0.001514165,5235.478487
287.5944444,269.2611111,2.265347731,0.001703435,5271.507369
287.5944444,269.2611111,2.265347731,0.001892706,5290.502595
287.5944444,269.2611111,2.265347731,0.001987341,5304.84864
287.5944444,269.2611111,2.265347731,0.002081976,5313.35
287.5944444,269.2611111,2.265347731,0.002271247,5330.35272
287.5944444,273.15,1.510231821,0.001230259,6046.17259
287.5944444,273.15,1.510231821,0.001514165,6113.24582
287.5944444,273.15,1.510231821,0.001703435,6151.57338
287.5944444,273.15,1.510231821,0.001892706,6170.73716
287.5944444,273.15,1.510231821,0.001987341,6189.90094
287.5944444,273.15,1.510231821,0.002081976,6199.48283
287.5944444,273.15,1.510231821,0.002271247,6218.64661
287.5944444,273.15,1.604621309,0.001230259,5922.20633
287.5944444,273.15,1.604621309,0.001514165,5987.90434
287.5944444,273.15,1.604621309,0.001703435,6025.44606
287.5944444,273.15,1.604621309,0.001892706,6044.21692
287.5944444,273.15,1.604621309,0.001987341,6062.98778
287.5944444,273.15,1.604621309,0.002081976,6072.37321
287.5944444,273.15,1.604621309,0.002271247,6091.14407
287.5944444,273.15,1.699010798,0.001230259,5815.14456
287.5944444,273.15,1.699010798,0.001514165,5879.65488
287.5944444,273.15,1.699010798,0.001703435,5916.51792
287.5944444,273.15,1.699010798,0.001892706,5934.94944
287.5944444,273.15,1.699010798,0.001987341,5953.38096
287.5944444,273.15,1.699010798,0.002081976,5962.59672
287.5944444,273.15,1.699010798,0.002271247,5981.02824
287.5944444,273.15,1.793400287,0.001230259,5719.35245
287.5944444,273.15,1.793400287,0.001514165,5782.8001
287.5944444,273.15,1.793400287,0.001703435,5819.0559
287.5944444,273.15,1.793400287,0.001892706,5837.1838
287.5944444,273.15,1.793400287,0.001987341,5855.3117
287.5944444,273.15,1.793400287,0.002081976,5864.37565
287.5944444,273.15,1.793400287,0.002271247,5882.50355
287.5944444,273.15,1.887789776,0.001230259,5634.83
287.5944444,273.15,1.887789776,0.001514165,5697.34
287.5944444,273.15,1.887789776,0.001703435,5733.06
287.5944444,273.15,1.887789776,0.001892706,5750.92
287.5944444,273.15,1.887789776,0.001987341,5768.78
287.5944444,273.15,1.887789776,0.002081976,5777.71
287.5944444,273.15,1.887789776,0.002271247,5795.57
