Twb [K],Twat [K],Vdot air [m3/s],Vdot water [m3/s],Tot Clg Cap [W]
282.8166667,280.3722222,0.566336933,0.000599357,11433.99196
282.8166667,280.3722222,0.566336933,0.000624593,11456.49982
282.8166667,280.3722222,0.566336933,0.000681374,11479.00768
282.8166667,280.3722222,0.622970626,0.000372232,11445.83109
282.8166667,280.3722222,0.622970626,0.000454249,11514.23247
282.8166667,280.3722222,0.622970626,0.000511031,11559.8334
282.8166667,280.3722222,0.622970626,0.000567812,11582.63386
282.8166667,280.3722222,0.622970626,0.000599357,11582.63386
282.8166667,280.3722222,0.622970626,0.000624593,11605.43432
282.8166667,280.3722222,0.622970626,0.000681374,11628.23478
282.8166667,280.3722222,0.651287473,0.000372232,11513.62476
282.8166667,280.3722222,0.651287473,0.000454249,11582.43128
282.8166667,280.3722222,0.651287473,0.000511031,11628.3023
282.8166667,280.3722222,0.651287473,0.000567812,11651.23781
282.8166667,280.3722222,0.651287473,0.000599357,11651.23781
282.8166667,280.3722222,0.651287473,0.000624593,11674.17331
282.8166667,280.3722222,0.651287473,0.000681374,11697.10882
282.8166667,280.3722222,0.679604319,0.000372232,11581.41843
282.8166667,280.3722222,0.679604319,0.000454249,11650.6301
282.8166667,280.3722222,0.679604319,0.000511031,11696.7712
282.8166667,280.3722222,0.679604319,0.000567812,11719.84176
282.8166667,280.3722222,0.679604319,0.000599357,11719.84176
282.8166667,280.3722222,0.679604319,0.000624593,11742.91231
282.8166667,280.3722222,0.679604319,0.000681374,11765.98287
282.8166667,285.9277778,0.453069546,0.000372232,10620.78304
282.8166667,285.9277778,0.453069546,0.000454249,10685.80825
282.8166667,285.9277778,0.453069546,0.000511031,10707.48331
282.8166667,285.9277778,0.453069546,0.000567812,10729.15838
282.8166667,285.9277778,0.453069546,0.000599357,10750.83345
282.8166667,285.9277778,0.453069546,0.000624593,10750.83345
282.8166667,285.9277778,0.453069546,0.000681374,10772.50852
282.8166667,285.9277778,0.481386393,0.000372232,10742.1004
282.8166667,285.9277778,0.481386393,0.000454249,10807.86836
282.8166667,285.9277778,0.481386393,0.000511031,10829.79101
282.8166667,285.9277778,0.481386393,0.000567812,10851.71367
282.8166667,285.9277778,0.481386393,0.000599357,10873.63632
282.8166667,285.9277778,0.481386393,0.000624593,10873.63632
282.8166667,285.9277778,0.481386393,0.000681374,10895.55898
282.8166667,285.9277778,0.509703239,0.000372232,10852.3889
282.8166667,285.9277778,0.509703239,0.000454249,10918.8321
282.8166667,285.9277778,0.509703239,0.000511031,10940.97983
282.8166667,285.9277778,0.509703239,0.000567812,10963.12757
282.8166667,285.9277778,0.509703239,0.000599357,10985.2753
282.8166667,285.9277778,0.509703239,0.000624593,10985.2753
282.8166667,285.9277778,0.509703239,0.000681374,11007.42303
282.8166667,285.9277778,0.538020086,0.000372232,10940.61971
282.8166667,285.9277778,0.538020086,0.000454249,11007.60309
282.8166667,285.9277778,0.538020086,0.000511031,11029.93089
282.8166667,285.9277778,0.538020086,0.000567812,11052.25869
282.8166667,285.9277778,0.538020086,0.000599357,11074.58648
282.8166667,285.9277778,0.538020086,0.000624593,11074.58648
282.8166667,285.9277778,0.538020086,0.000681374,11096.91428
282.8166667,285.9277778,0.566336933,0.000372232,11028.85051
282.8166667,285.9277778,0.566336933,0.000454249,11096.37409
282.8166667,285.9277778,0.566336933,0.000511031,11118.88195
282.8166667,285.9277778,0.566336933,0.000567812,11141.3898
282.8166667,285.9277778,0.566336933,0.000599357,11163.89766
282.8166667,285.9277778,0.566336933,0.000624593,11163.89766
282.8166667,285.9277778,0.566336933,0.000681374,11186.40552
282.8166667,285.9277778,0.622970626,0.000372232,11172.22557
282.8166667,285.9277778,0.622970626,0.000454249,11240.62695
282.8166667,285.9277778,0.622970626,0.000511031,11263.42741
282.8166667,285.9277778,0.622970626,0.000567812,11286.22787
282.8166667,285.9277778,0.622970626,0.000599357,11309.02833
282.8166667,285.9277778,0.622970626,0.000624593,11309.02833
282.8166667,285.9277778,0.622970626,0.000681374,11331.82879
282.8166667,285.9277778,0.651287473,0.000372232,11238.39867
282.8166667,285.9277778,0.651287473,0.000454249,11307.20519
282.8166667,285.9277778,0.651287473,0.000511031,11330.1407
282.8166667,285.9277778,0.651287473,0.000567812,11353.07621
282.8166667,285.9277778,0.651287473,0.000599357,11376.01172
282.8166667,285.9277778,0.651287473,0.000624593,11376.01172
282.8166667,285.9277778,0.651287473,0.000681374,11398.94722
282.8166667,285.9277778,0.679604319,0.000372232,11304.57178
282.8166667,285.9277778,0.679604319,0.000454249,11373.78344
282.8166667,285.9277778,0.679604319,0.000511031,11396.85399
282.8166667,285.9277778,0.679604319,0.000567812,11419.92455
282.8166667,285.9277778,0.679604319,0.000599357,11442.9951
282.8166667,285.9277778,0.679604319,0.000624593,11442.9951
282.8166667,285.9277778,0.679604319,0.000681374,11466.06566
282.8166667,293.15,0.453069546,0.000372232,10122.25649
282.8166667,293.15,0.453069546,0.000454249,10187.2817
282.8166667,293.15,0.453069546,0.000511031,10230.63183
282.8166667,293.15,0.453069546,0.000567812,10252.3069
282.8166667,293.15,0.453069546,0.000599357,10252.3069
282.8166667,293.15,0.453069546,0.000624593,10273.98196
282.8166667,293.15,0.453069546,0.000681374,10295.65703
282.8166667,293.15,0.481386393,0.000372232,10237.87936
282.8166667,293.15,0.481386393,0.000454249,10303.64732
282.8166667,293.15,0.481386393,0.000511031,10347.49263
282.8166667,293.15,0.481386393,0.000567812,10369.41528
282.8166667,293.15,0.481386393,0.000599357,10369.41528
282.8166667,293.15,0.481386393,0.000624593,10391.33794
282.8166667,293.15,0.481386393,0.000681374,10413.26059
282.8166667,293.15,0.509703239,0.000372232,10342.99106
282.8166667,293.15,0.509703239,0.000454249,10409.43426
282.8166667,293.15,0.509703239,0.000511031,10453.72972
282.8166667,293.15,0.509703239,0.000567812,10475.87745
282.8166667,293.15,0.509703239,0.000599357,10475.87745
282.8166667,293.15,0.509703239,0.000624593,10498.02519
282.8166667,293.15,0.509703239,0.000681374,10520.17292
282.8166667,293.15,0.538020086,0.000372232,10427.08042
282.8166667,293.15,0.538020086,0.000454249,10494.0638
282.8166667,293.15,0.538020086,0.000511031,10538.71939
282.8166667,293.15,0.538020086,0.000567812,10561.04719
282.8166667,293.15,0.538020086,0.000599357,10561.04719
282.8166667,293.15,0.538020086,0.000624593,10583.37498
282.8166667,293.15,0.538020086,0.000681374,10605.70278
282.8166667,293.15,0.566336933,0.000372232,10511.16977
282.8166667,293.15,0.566336933,0.000454249,10578.69335
282.8166667,293.15,0.566336933,0.000511031,10623.70907
282.8166667,293.15,0.566336933,0.000567812,10646.21692
282.8166667,293.15,0.566336933,0.000599357,10646.21692
282.8166667,293.15,0.566336933,0.000624593,10668.72478
282.8166667,293.15,0.566336933,0.000681374,10691.23264
282.8166667,293.15,0.622970626,0.000372232,10647.81498
282.8166667,293.15,0.622970626,0.000454249,10716.21636
282.8166667,293.15,0.622970626,0.000511031,10761.81728
282.8166667,293.15,0.622970626,0.000567812,10784.61774
282.8166667,293.15,0.622970626,0.000599357,10784.61774
282.8166667,293.15,0.622970626,0.000624593,10807.4182
282.8166667,293.15,0.622970626,0.000681374,10830.21866
282.8166667,293.15,0.651287473,0.000372232,10710.882
282.8166667,293.15,0.651287473,0.000454249,10779.68852
282.8166667,293.15,0.651287473,0.000511031,10825.55954
282.8166667,293.15,0.651287473,0.000567812,10848.49505
282.8166667,293.15,0.651287473,0.000599357,10848.49505
282.8166667,293.15,0.651287473,0.000624593,10871.43055
282.8166667,293.15,0.651287473,0.000681374,10894.36606
282.8166667,293.15,0.679604319,0.000372232,10773.94902
282.8166667,293.15,0.679604319,0.000454249,10843.16068
282.8166667,293.15,0.679604319,0.000511031,10889.30179
282.8166667,293.15,0.679604319,0.000567812,10912.37235
282.8166667,293.15,0.679604319,0.000599357,10912.37235
282.8166667,293.15,0.679604319,0.000624593,10935.4429
282.8166667,293.15,0.679604319,0.000681374,10958.51346
282.8166667,297.0388889,0.453069546,0.000372232,9840.480616
282.8166667,297.0388889,0.453069546,0.000454249,9905.505818
282.8166667,297.0388889,0.453069546,0.000511031,9927.180886
282.8166667,297.0388889,0.453069546,0.000567812,9948.855953
282.8166667,297.0388889,0.453069546,0.000599357,9948.855953
282.8166667,297.0388889,0.453069546,0.000624593,9970.531021
282.8166667,297.0388889,0.453069546,0.000681374,9992.206088
282.8166667,297.0388889,0.481386393,0.000372232,9952.88486
282.8166667,297.0388889,0.481386393,0.000454249,10018.65282
282.8166667,297.0388889,0.481386393,0.000511031,10040.57548
282.8166667,297.0388889,0.481386393,0.000567812,10062.49813
282.8166667,297.0388889,0.481386393,0.000599357,10062.49813
282.8166667,297.0388889,0.481386393,0.000624593,10084.42078
282.8166667,297.0388889,0.481386393,0.000681374,10106.34344
282.8166667,297.0388889,0.509703239,0.000372232,10055.07054
282.8166667,297.0388889,0.509703239,0.000454249,10121.51373
282.8166667,297.0388889,0.509703239,0.000511031,10143.66147
282.8166667,297.0388889,0.509703239,0.000567812,10165.8092
282.8166667,297.0388889,0.509703239,0.000599357,10165.8092
282.8166667,297.0388889,0.509703239,0.000624593,10187.95693
282.8166667,297.0388889,0.509703239,0.000681374,10210.10466
282.8166667,297.0388889,0.538020086,0.000372232,10136.81908
282.8166667,297.0388889,0.538020086,0.000454249,10203.80246
282.8166667,297.0388889,0.538020086,0.000511031,10226.13026
282.8166667,297.0388889,0.538020086,0.000567812,10248.45805
282.8166667,297.0388889,0.538020086,0.000599357,10248.45805
282.8166667,297.0388889,0.538020086,0.000624593,10270.78585
282.8166667,297.0388889,0.538020086,0.000681374,10293.11364
282.8166667,297.0388889,0.566336933,0.000372232,10218.56762
282.8166667,297.0388889,0.566336933,0.000454249,10286.09119
282.8166667,297.0388889,0.566336933,0.000511031,10308.59905
282.8166667,297.0388889,0.566336933,0.000567812,10331.10691
282.8166667,297.0388889,0.566336933,0.000599357,10331.10691
282.8166667,297.0388889,0.566336933,0.000624593,10353.61477
282.8166667,297.0388889,0.566336933,0.000681374,10376.12263
282.8166667,297.0388889,0.622970626,0.000372232,10351.409
282.8166667,297.0388889,0.622970626,0.000454249,10419.81038
282.8166667,297.0388889,0.622970626,0.000511031,10442.61084
282.8166667,297.0388889,0.622970626,0.000567812,10465.4113
282.8166667,297.0388889,0.622970626,0.000599357,10465.4113
282.8166667,297.0388889,0.622970626,0.000624593,10488.21176
282.8166667,297.0388889,0.622970626,0.000681374,10511.01222
282.8166667,297.0388889,0.651287473,0.000372232,10412.7204
282.8166667,297.0388889,0.651287473,0.000454249,10481.52693
282.8166667,297.0388889,0.651287473,0.000511031,10504.46243
282.8166667,297.0388889,0.651287473,0.000567812,10527.39794
282.8166667,297.0388889,0.651287473,0.000599357,10527.39794
282.8166667,297.0388889,0.651287473,0.000624593,10550.33345
282.8166667,297.0388889,0.651287473,0.000681374,10573.26896
282.8166667,297.0388889,0.679604319,0.000372232,10474.03181
282.8166667,297.0388889,0.679604319,0.000454249,10543.24347
282.8166667,297.0388889,0.679604319,0.000511031,10566.31403
282.8166667,297.0388889,0.679604319,0.000567812,10589.38458
282.8166667,297.0388889,0.679604319,0.000599357,10589.38458
282.8166667,297.0388889,0.679604319,0.000624593,10612.45514
282.8166667,297.0388889,0.679604319,0.000681374,10635.52569
282.8166667,303.15,0.453069546,0.000372232,9341.954065
282.8166667,303.15,0.453069546,0.000454249,9406.979267
282.8166667,303.15,0.453069546,0.000511031,9428.654335
282.8166667,303.15,0.453069546,0.000567812,9450.329402
282.8166667,303.15,0.453069546,0.000599357,9472.00447
282.8166667,303.15,0.453069546,0.000624593,9472.00447
282.8166667,303.15,0.453069546,0.000681374,9515.354605
282.8166667,303.15,0.481386393,0.000372232,9448.663821
282.8166667,303.15,0.481386393,0.000454249,9514.431782
282.8166667,303.15,0.481386393,0.000511031,9536.354436
282.8166667,303.15,0.481386393,0.000567812,9558.27709
282.8166667,303.15,0.481386393,0.000599357,9580.199744
282.8166667,303.15,0.481386393,0.000624593,9580.199744
282.8166667,303.15,0.481386393,0.000681374,9624.045052
282.8166667,303.15,0.509703239,0.000372232,9545.672689
282.8166667,303.15,0.509703239,0.000454249,9612.115887
282.8166667,303.15,0.509703239,0.000511031,9634.263619
282.8166667,303.15,0.509703239,0.000567812,9656.411352
282.8166667,303.15,0.509703239,0.000599357,9678.559084
282.8166667,303.15,0.509703239,0.000624593,9678.559084
282.8166667,303.15,0.509703239,0.000681374,9722.854549
282.8166667,303.15,0.538020086,0.000372232,9623.279785
282.8166667,303.15,0.538020086,0.000454249,9690.26317
282.8166667,303.15,0.538020086,0.000511031,9712.590966
282.8166667,303.15,0.538020086,0.000567812,9734.918761
282.8166667,303.15,0.538020086,0.000599357,9757.246556
282.8166667,303.15,0.538020086,0.000624593,9757.246556
282.8166667,303.15,0.538020086,0.000681374,9801.902147
282.8166667,303.15,0.566336933,0.000372232,9700.88688
282.8166667,303.15,0.566336933,0.000454249,9768.410454
282.8166667,303.15,0.566336933,0.000511031,9790.918312
282.8166667,303.15,0.566336933,0.000567812,9813.426171
282.8166667,303.15,0.566336933,0.000599357,9835.934029
282.8166667,303.15,0.566336933,0.000624593,9835.934029
282.8166667,303.15,0.566336933,0.000681374,9880.949745
282.8166667,303.15,0.622970626,0.000372232,9826.998409
282.8166667,303.15,0.622970626,0.000454249,9895.39979
282.8166667,303.15,0.622970626,0.000511031,9918.20025
282.8166667,303.15,0.622970626,0.000567812,9941.000711
282.8166667,303.15,0.622970626,0.000599357,9963.801171
282.8166667,303.15,0.622970626,0.000624593,9963.801171
282.8166667,303.15,0.622970626,0.000681374,10009.40209
282.8166667,303.15,0.651287473,0.000372232,9885.20373
282.8166667,303.15,0.651287473,0.000454249,9954.010253
282.8166667,303.15,0.651287473,0.000511031,9976.94576
282.8166667,303.15,0.651287473,0.000567812,9999.881268
282.8166667,303.15,0.651287473,0.000599357,10022.81678
282.8166667,303.15,0.651287473,0.000624593,10022.81678
282.8166667,303.15,0.651287473,0.000681374,10068.68779
282.8166667,303.15,0.679604319,0.000372232,9943.409052
282.8166667,303.15,0.679604319,0.000454249,10012.62072
282.8166667,303.15,0.679604319,0.000511031,10035.69127
282.8166667,303.15,0.679604319,0.000567812,10058.76182
282.8166667,303.15,0.679604319,0.000599357,10081.83238
282.8166667,303.15,0.679604319,0.000624593,10081.83238
282.8166667,303.15,0.679604319,0.000681374,10127.97349
282.8166667,308.15,0.453069546,0.000372232,8951.802851
282.8166667,308.15,0.453069546,0.000454249,9016.828053
282.8166667,308.15,0.453069546,0.000511031,9038.503121
282.8166667,308.15,0.453069546,0.000567812,9060.178188
282.8166667,308.15,0.453069546,0.000599357,9081.853256
282.8166667,308.15,0.453069546,0.000624593,9081.853256
282.8166667,308.15,0.453069546,0.000681374,9103.528323
282.8166667,308.15,0.481386393,0.000372232,9054.056051
282.8166667,308.15,0.481386393,0.000454249,9119.824013
282.8166667,308.15,0.481386393,0.000511031,9141.746666
282.8166667,308.15,0.481386393,0.000567812,9163.66932
282.8166667,308.15,0.481386393,0.000599357,9185.591974
282.8166667,308.15,0.481386393,0.000624593,9185.591974
282.8166667,308.15,0.481386393,0.000681374,9207.514628
282.8166667,308.15,0.509703239,0.000372232,9147.013505
282.8166667,308.15,0.509703239,0.000454249,9213.456703
282.8166667,308.15,0.509703239,0.000511031,9235.604435
282.8166667,308.15,0.509703239,0.000567812,9257.752168
282.8166667,308.15,0.509703239,0.000599357,9279.8999
282.8166667,308.15,0.509703239,0.000624593,9279.8999
282.8166667,308.15,0.509703239,0.000681374,9302.047632
282.8166667,308.15,0.538020086,0.000372232,9221.379469
282.8166667,308.15,0.538020086,0.000454249,9288.362855
282.8166667,308.15,0.538020086,0.000511031,9310.69065
282.8166667,308.15,0.538020086,0.000567812,9333.018445
282.8166667,308.15,0.538020086,0.000599357,9355.346241
282.8166667,308.15,0.538020086,0.000624593,9355.346241
282.8166667,308.15,0.538020086,0.000681374,9377.674036
282.8166667,308.15,0.566336933,0.000372232,9295.745432
282.8166667,308.15,0.566336933,0.000454249,9363.269007
282.8166667,308.15,0.566336933,0.000511031,9385.776865
282.8166667,308.15,0.566336933,0.000567812,9408.284723
282.8166667,308.15,0.566336933,0.000599357,9430.792581
282.8166667,308.15,0.566336933,0.000624593,9430.792581
282.8166667,308.15,0.566336933,0.000681374,9453.300439
282.8166667,308.15,0.622970626,0.000372232,9416.590123
282.8166667,308.15,0.622970626,0.000454249,9484.991504
282.8166667,308.15,0.622970626,0.000511031,9507.791964
282.8166667,308.15,0.622970626,0.000567812,9530.592424
282.8166667,308.15,0.622970626,0.000599357,9553.392885
282.8166667,308.15,0.622970626,0.000624593,9553.392885
282.8166667,308.15,0.622970626,0.000681374,9576.193345
282.8166667,308.15,0.651287473,0.000372232,9472.364595
282.8166667,308.15,0.651287473,0.000454249,9541.171118
282.8166667,308.15,0.651287473,0.000511031,9564.106625
282.8166667,308.15,0.651287473,0.000567812,9587.042133
282.8166667,308.15,0.651287473,0.000599357,9609.97764
282.8166667,308.15,0.651287473,0.000624593,9609.97764
282.8166667,308.15,0.651287473,0.000681374,9632.913148
282.8166667,308.15,0.679604319,0.000372232,9528.139068
282.8166667,308.15,0.679604319,0.000454249,9597.350732
282.8166667,308.15,0.679604319,0.000511031,9620.421287
282.8166667,308.15,0.679604319,0.000567812,9643.491841
282.8166667,308.15,0.679604319,0.000599357,9666.562396
282.8166667,308.15,0.679604319,0.000624593,9666.562396
282.8166667,308.15,0.679604319,0.000681374,9689.63295
282.8166667,313.7055556,0.453069546,0.000372232,8496.626435
282.8166667,313.7055556,0.453069546,0.000454249,8561.651637
282.8166667,313.7055556,0.453069546,0.000511031,8605.001772
282.8166667,313.7055556,0.453069546,0.000567812,8626.67684
282.8166667,313.7055556,0.453069546,0.000599357,8626.67684
282.8166667,313.7055556,0.453069546,0.000624593,8648.351907
282.8166667,313.7055556,0.453069546,0.000681374,8670.026974
282.8166667,313.7055556,0.481386393,0.000372232,8593.68032
282.8166667,313.7055556,0.481386393,0.000454249,8659.448281
282.8166667,313.7055556,0.481386393,0.000511031,8703.293589
282.8166667,313.7055556,0.481386393,0.000567812,8725.216243
282.8166667,313.7055556,0.481386393,0.000599357,8725.216243
282.8166667,313.7055556,0.481386393,0.000624593,8747.138897
282.8166667,313.7055556,0.481386393,0.000681374,8769.061551
282.8166667,313.7055556,0.509703239,0.000372232,8681.911124
282.8166667,313.7055556,0.509703239,0.000454249,8748.354321
282.8166667,313.7055556,0.509703239,0.000511031,8792.649786
282.8166667,313.7055556,0.509703239,0.000567812,8814.797518
282.8166667,313.7055556,0.509703239,0.000599357,8814.797518
282.8166667,313.7055556,0.509703239,0.000624593,8836.945251
282.8166667,313.7055556,0.509703239,0.000681374,8859.092983
282.8166667,313.7055556,0.538020086,0.000372232,8752.495767
282.8166667,313.7055556,0.538020086,0.000454249,8819.479153
282.8166667,313.7055556,0.538020086,0.000511031,8864.134744
282.8166667,313.7055556,0.538020086,0.000567812,8886.462539
282.8166667,313.7055556,0.538020086,0.000599357,8886.462539
282.8166667,313.7055556,0.538020086,0.000624593,8908.790334
282.8166667,313.7055556,0.538020086,0.000681374,8931.118129
282.8166667,313.7055556,0.566336933,0.000372232,8823.08041
282.8166667,313.7055556,0.566336933,0.000454249,8890.603985
282.8166667,313.7055556,0.566336933,0.000511031,8935.619701
282.8166667,313.7055556,0.566336933,0.000567812,8958.127559
282.8166667,313.7055556,0.566336933,0.000599357,8958.127559
282.8166667,313.7055556,0.566336933,0.000624593,8980.635418
282.8166667,313.7055556,0.566336933,0.000681374,9003.143276
282.8166667,313.7055556,0.622970626,0.000372232,8937.780456
282.8166667,313.7055556,0.622970626,0.000454249,9006.181837
282.8166667,313.7055556,0.622970626,0.000511031,9051.782757
282.8166667,313.7055556,0.622970626,0.000567812,9074.583218
282.8166667,313.7055556,0.622970626,0.000599357,9074.583218
282.8166667,313.7055556,0.622970626,0.000624593,9097.383678
282.8166667,313.7055556,0.622970626,0.000681374,9120.184138
282.8166667,313.7055556,0.651287473,0.000372232,8990.718938
282.8166667,313.7055556,0.651287473,0.000454249,9059.52546
282.8166667,313.7055556,0.651287473,0.000511031,9105.396475
282.8166667,313.7055556,0.651287473,0.000567812,9128.331983
282.8166667,313.7055556,0.651287473,0.000599357,9128.331983
282.8166667,313.7055556,0.651287473,0.000624593,9151.26749
282.8166667,313.7055556,0.651287473,0.000681374,9174.202998
282.8166667,313.7055556,0.679604319,0.000372232,9043.65742
282.8166667,313.7055556,0.679604319,0.000454249,9112.869084
282.8166667,313.7055556,0.679604319,0.000511031,9159.010194
282.8166667,313.7055556,0.679604319,0.000567812,9182.080748
282.8166667,313.7055556,0.679604319,0.000599357,9182.080748
282.8166667,313.7055556,0.679604319,0.000624593,9205.151303
282.8166667,313.7055556,0.679604319,0.000681374,9228.221858
282.8166667,319.2611111,0.453069546,0.000372232,8041.450019
282.8166667,319.2611111,0.453069546,0.000454249,8106.475221
282.8166667,319.2611111,0.453069546,0.000511031,8128.150289
282.8166667,319.2611111,0.453069546,0.000567812,8149.825356
282.8166667,319.2611111,0.453069546,0.000599357,8171.500423
282.8166667,319.2611111,0.453069546,0.000624593,8171.500423
282.8166667,319.2611111,0.453069546,0.000681374,8193.175491
282.8166667,319.2611111,0.481386393,0.000372232,8133.304588
282.8166667,319.2611111,0.481386393,0.000454249,8199.07255
282.8166667,319.2611111,0.481386393,0.000511031,8220.995204
282.8166667,319.2611111,0.481386393,0.000567812,8242.917857
282.8166667,319.2611111,0.481386393,0.000599357,8264.840511
282.8166667,319.2611111,0.481386393,0.000624593,8264.840511
282.8166667,319.2611111,0.481386393,0.000681374,8286.763165
282.8166667,319.2611111,0.509703239,0.000372232,8216.808742
282.8166667,319.2611111,0.509703239,0.000454249,8283.251939
282.8166667,319.2611111,0.509703239,0.000511031,8305.399672
282.8166667,319.2611111,0.509703239,0.000567812,8327.547404
282.8166667,319.2611111,0.509703239,0.000599357,8349.695137
282.8166667,319.2611111,0.509703239,0.000624593,8349.695137
282.8166667,319.2611111,0.509703239,0.000681374,8371.842869
282.8166667,319.2611111,0.538020086,0.000372232,8283.612065
282.8166667,319.2611111,0.538020086,0.000454249,8350.595451
282.8166667,319.2611111,0.538020086,0.000511031,8372.923246
282.8166667,319.2611111,0.538020086,0.000567812,8395.251042
282.8166667,319.2611111,0.538020086,0.000599357,8417.578837
282.8166667,319.2611111,0.538020086,0.000624593,8417.578837
282.8166667,319.2611111,0.538020086,0.000681374,8439.906632
282.8166667,319.2611111,0.566336933,0.000372232,8350.415388
282.8166667,319.2611111,0.566336933,0.000454249,8417.938963
282.8166667,319.2611111,0.566336933,0.000511031,8440.446821
282.8166667,319.2611111,0.566336933,0.000567812,8462.954679
282.8166667,319.2611111,0.566336933,0.000599357,8485.462537
282.8166667,319.2611111,0.566336933,0.000624593,8485.462537
282.8166667,319.2611111,0.566336933,0.000681374,8507.970396
282.8166667,319.2611111,0.622970626,0.000372232,8458.970788
282.8166667,319.2611111,0.622970626,0.000454249,8527.372169
282.8166667,319.2611111,0.622970626,0.000511031,8550.17263
282.8166667,319.2611111,0.622970626,0.000567812,8572.97309
282.8166667,319.2611111,0.622970626,0.000599357,8595.77355
282.8166667,319.2611111,0.622970626,0.000624593,8595.77355
282.8166667,319.2611111,0.622970626,0.000681374,8618.574011
282.8166667,319.2611111,0.651287473,0.000372232,8509.073281
282.8166667,319.2611111,0.651287473,0.000454249,8577.879803
282.8166667,319.2611111,0.651287473,0.000511031,8600.815311
282.8166667,319.2611111,0.651287473,0.000567812,8623.750818
282.8166667,319.2611111,0.651287473,0.000599357,8646.686326
282.8166667,319.2611111,0.651287473,0.000624593,8646.686326
282.8166667,319.2611111,0.651287473,0.000681374,8669.621833
282.8166667,319.2611111,0.679604319,0.000372232,8559.175773
282.8166667,319.2611111,0.679604319,0.000454249,8628.387437
282.8166667,319.2611111,0.679604319,0.000511031,8651.457991
282.8166667,319.2611111,0.679604319,0.000567812,8674.528546
282.8166667,319.2611111,0.679604319,0.000599357,8697.599101
282.8166667,319.2611111,0.679604319,0.000624593,8697.599101
282.8166667,319.2611111,0.679604319,0.000681374,8720.669655
286.65,280.3722222,0.453069546,0.000372232,12226.82652
286.65,280.3722222,0.453069546,0.000454249,12299.8952
286.65,280.3722222,0.453069546,0.000511031,12348.60766
286.65,280.3722222,0.453069546,0.000567812,12372.96389
286.65,280.3722222,0.453069546,0.000599357,12372.96389
286.65,280.3722222,0.453069546,0.000624593,12397.32011
286.65,280.3722222,0.453069546,0.000681374,12421.67634
286.65,280.3722222,0.481386393,0.000372232,12366.48913
286.65,280.3722222,0.481386393,0.000454249,12440.39245
286.65,280.3722222,0.481386393,0.000511031,12489.66133
286.65,280.3722222,0.481386393,0.000567812,12514.29577
286.65,280.3722222,0.481386393,0.000599357,12514.29577
286.65,280.3722222,0.481386393,0.000624593,12538.93021
286.65,280.3722222,0.481386393,0.000681374,12563.56465
286.65,280.3722222,0.509703239,0.000372232,12493.45513
286.65,280.3722222,0.509703239,0.000454249,12568.11722
286.65,280.3722222,0.509703239,0.000511031,12617.89194
286.65,280.3722222,0.509703239,0.000567812,12642.7793
286.65,280.3722222,0.509703239,0.000599357,12642.7793
286.65,280.3722222,0.509703239,0.000624593,12667.66666
286.65,280.3722222,0.509703239,0.000681374,12692.55402
286.65,280.3722222,0.538020086,0.000372232,12595.02794
286.65,280.3722222,0.538020086,0.000454249,12670.29703
286.65,280.3722222,0.538020086,0.000511031,12720.47642
286.65,280.3722222,0.538020086,0.000567812,12745.56612
286.65,280.3722222,0.538020086,0.000599357,12745.56612
286.65,280.3722222,0.538020086,0.000624593,12770.65582
286.65,280.3722222,0.538020086,0.000681374,12795.74552
