Tdb [K],Twat [K],Vdot air [m3/s],Vdot water [m3/s],Htg Cap [W]
284.8166667,269.2611111,2.076568753,0.002271247,23522.74426
284.8166667,269.2611111,2.170958242,0.001230259,22432.34263
284.8166667,269.2611111,2.170958242,0.001514165,22957.37923
284.8166667,269.2611111,2.170958242,0.001703435,23113.04335
284.8166667,269.2611111,2.170958242,0.001892706,23276.03629
284.8166667,269.2611111,2.170958242,0.001987341,23367.86059
284.8166667,269.2611111,2.170958242,0.002081976,23452.2211
284.8166667,269.2611111,2.170958242,0.002271247,23592.82194
284.8166667,269.2611111,2.265347731,0.001230259,22498.97335
284.8166667,269.2611111,2.265347731,0.001514165,23025.56947
284.8166667,269.2611111,2.265347731,0.001703435,23181.69596
284.8166667,269.2611111,2.265347731,0.001892706,23345.17303
284.8166667,269.2611111,2.265347731,0.001987341,23437.27008
284.8166667,269.2611111,2.265347731,0.002081976,23521.88116
284.8166667,269.2611111,2.265347731,0.002271247,23662.89963
284.8166667,273.15,1.510231821,0.001230259,24125.10055
284.8166667,273.15,1.510231821,0.001514165,24642.45598
284.8166667,273.15,1.510231821,0.001703435,24887.51908
284.8166667,273.15,1.510231821,0.001892706,25078.12371
284.8166667,273.15,1.510231821,0.001987341,25187.04064
284.8166667,273.15,1.510231821,0.002081976,25268.72834
284.8166667,273.15,1.510231821,0.002271247,25432.10374
284.8166667,273.15,1.604621309,0.001230259,24273.1073
284.8166667,273.15,1.604621309,0.001514165,24793.63669
284.8166667,273.15,1.604621309,0.001703435,25040.20325
284.8166667,273.15,1.604621309,0.001892706,25231.97723
284.8166667,273.15,1.604621309,0.001987341,25341.56237
284.8166667,273.15,1.604621309,0.002081976,25423.75122
284.8166667,273.15,1.604621309,0.002271247,25588.12892
284.8166667,273.15,1.699010798,0.001230259,24421.11406
284.8166667,273.15,1.699010798,0.001514165,24944.81741
284.8166667,273.15,1.699010798,0.001703435,25192.88741
284.8166667,273.15,1.699010798,0.001892706,25385.83075
284.8166667,273.15,1.699010798,0.001987341,25496.08409
284.8166667,273.15,1.699010798,0.002081976,25578.77409
284.8166667,273.15,1.699010798,0.002271247,25744.1541
284.8166667,273.15,1.793400287,0.001230259,24569.12081
284.8166667,273.15,1.793400287,0.001514165,25095.99812
284.8166667,273.15,1.793400287,0.001703435,25345.57158
284.8166667,273.15,1.793400287,0.001892706,25539.68427
284.8166667,273.15,1.793400287,0.001987341,25650.60581
284.8166667,273.15,1.793400287,0.002081976,25733.79696
284.8166667,273.15,1.793400287,0.002271247,25900.17927
284.8166667,273.15,1.887789776,0.001230259,24667.79198
284.8166667,273.15,1.887789776,0.001514165,25196.78526
284.8166667,273.15,1.887789776,0.001703435,25447.36102
284.8166667,273.15,1.887789776,0.001892706,25642.25328
284.8166667,273.15,1.887789776,0.001987341,25753.62029
284.8166667,273.15,1.887789776,0.002081976,25837.14555
284.8166667,273.15,1.887789776,0.002271247,26004.19606
284.8166667,273.15,2.076568753,0.001230259,24840.46652
284.8166667,273.15,2.076568753,0.001514165,25373.16275
284.8166667,273.15,2.076568753,0.001703435,25625.49255
284.8166667,273.15,2.076568753,0.001892706,25821.74906
284.8166667,273.15,2.076568753,0.001987341,25933.89563
284.8166667,273.15,2.076568753,0.002081976,26018.00557
284.8166667,273.15,2.076568753,0.002271247,26186.22543
284.8166667,273.15,2.170958242,0.001230259,24914.4699
284.8166667,273.15,2.170958242,0.001514165,25448.75311
284.8166667,273.15,2.170958242,0.001703435,25701.83463
284.8166667,273.15,2.170958242,0.001892706,25898.67582
284.8166667,273.15,2.170958242,0.001987341,26011.15649
284.8166667,273.15,2.170958242,0.002081976,26095.517
284.8166667,273.15,2.170958242,0.002271247,26264.23802
284.8166667,273.15,2.265347731,0.001230259,24988.47327
284.8166667,273.15,2.265347731,0.001514165,25524.34347
284.8166667,273.15,2.265347731,0.001703435,25778.17672
284.8166667,273.15,2.265347731,0.001892706,25975.60258
284.8166667,273.15,2.265347731,0.001987341,26088.41736
284.8166667,273.15,2.265347731,0.002081976,26173.02844
284.8166667,273.15,2.265347731,0.002271247,26342.25061
284.8166667,280.3722222,1.510231821,0.001230259,28781.29942
284.8166667,280.3722222,1.510231821,0.001514165,29462.03025
284.8166667,280.3722222,1.510231821,0.001703435,29816.01028
284.8166667,280.3722222,1.510231821,0.001892706,30088.30261
284.8166667,280.3722222,1.510231821,0.001987341,30197.21954
284.8166667,280.3722222,1.510231821,0.002081976,30333.36571
284.8166667,280.3722222,1.510231821,0.002271247,30523.97034
284.8166667,280.3722222,1.604621309,0.001230259,28957.87181
284.8166667,280.3722222,1.604621309,0.001514165,29642.7789
284.8166667,280.3722222,1.604621309,0.001703435,29998.93059
284.8166667,280.3722222,1.604621309,0.001892706,30272.89342
284.8166667,280.3722222,1.604621309,0.001987341,30382.47856
284.8166667,280.3722222,1.604621309,0.002081976,30519.45997
284.8166667,280.3722222,1.604621309,0.002271247,30711.23396
284.8166667,280.3722222,1.699010798,0.001230259,29134.4442
284.8166667,280.3722222,1.699010798,0.001514165,29823.52755
284.8166667,280.3722222,1.699010798,0.001703435,30181.85089
284.8166667,280.3722222,1.699010798,0.001892706,30457.48424
284.8166667,280.3722222,1.699010798,0.001987341,30567.73757
284.8166667,280.3722222,1.699010798,0.002081976,30705.55424
284.8166667,280.3722222,1.699010798,0.002271247,30898.49758
284.8166667,280.3722222,1.793400287,0.001230259,29311.01659
284.8166667,280.3722222,1.793400287,0.001514165,30004.2762
284.8166667,280.3722222,1.793400287,0.001703435,30364.7712
284.8166667,280.3722222,1.793400287,0.001892706,30642.07505
284.8166667,280.3722222,1.793400287,0.001987341,30752.99659
284.8166667,280.3722222,1.793400287,0.002081976,30891.64851
284.8166667,280.3722222,1.793400287,0.002271247,31085.7612
284.8166667,280.3722222,1.887789776,0.001230259,29428.73151
284.8166667,280.3722222,1.887789776,0.001514165,30124.7753
284.8166667,280.3722222,1.887789776,0.001703435,30486.71807
284.8166667,280.3722222,1.887789776,0.001892706,30765.13559
284.8166667,280.3722222,1.887789776,0.001987341,30876.5026
284.8166667,280.3722222,1.887789776,0.002081976,31015.71136
284.8166667,280.3722222,1.887789776,0.002271247,31210.60362
284.8166667,280.3722222,2.076568753,0.001230259,29634.73263
284.8166667,280.3722222,2.076568753,0.001514165,30335.64873
284.8166667,280.3722222,2.076568753,0.001703435,30700.1251
284.8166667,280.3722222,2.076568753,0.001892706,30980.49154
284.8166667,280.3722222,2.076568753,0.001987341,31092.63812
284.8166667,280.3722222,2.076568753,0.002081976,31232.82134
284.8166667,280.3722222,2.076568753,0.002271247,31429.07784
284.8166667,280.3722222,2.170958242,0.001230259,29723.01883
284.8166667,280.3722222,2.170958242,0.001514165,30426.02306
284.8166667,280.3722222,2.170958242,0.001703435,30791.58526
284.8166667,280.3722222,2.170958242,0.001892706,31072.78695
284.8166667,280.3722222,2.170958242,0.001987341,31185.26762
284.8166667,280.3722222,2.170958242,0.002081976,31325.86847
284.8166667,280.3722222,2.170958242,0.002271247,31522.70965
284.8166667,280.3722222,2.265347731,0.001230259,29811.30502
284.8166667,280.3722222,2.265347731,0.001514165,30516.39738
284.8166667,280.3722222,2.265347731,0.001703435,30883.04541
284.8166667,280.3722222,2.265347731,0.001892706,31165.08235
284.8166667,280.3722222,2.265347731,0.001987341,31277.89713
284.8166667,280.3722222,2.265347731,0.002081976,31418.9156
284.8166667,280.3722222,2.265347731,0.002271247,31616.34147
284.8166667,285.9277778,1.510231821,0.001230259,32593.39206
284.8166667,285.9277778,1.510231821,0.001514165,33410.26905
284.8166667,285.9277778,1.510231821,0.001703435,33845.93678
284.8166667,285.9277778,1.510231821,0.001892706,34172.68758
284.8166667,285.9277778,1.510231821,0.001987341,34336.06298
284.8166667,285.9277778,1.510231821,0.002081976,34472.20914
284.8166667,285.9277778,1.510231821,0.002271247,34717.27224
284.8166667,285.9277778,1.604621309,0.001230259,32793.35152
284.8166667,285.9277778,1.604621309,0.001514165,33615.24003
284.8166667,285.9277778,1.604621309,0.001703435,34053.58056
284.8166667,285.9277778,1.604621309,0.001892706,34382.33597
284.8166667,285.9277778,1.604621309,0.001987341,34546.71367
284.8166667,285.9277778,1.604621309,0.002081976,34683.69509
284.8166667,285.9277778,1.604621309,0.002271247,34930.26164
284.8166667,285.9277778,1.699010798,0.001230259,32993.31098
284.8166667,285.9277778,1.699010798,0.001514165,33820.211
284.8166667,285.9277778,1.699010798,0.001703435,34261.22435
284.8166667,285.9277778,1.699010798,0.001892706,34591.98436
284.8166667,285.9277778,1.699010798,0.001987341,34757.36436
284.8166667,285.9277778,1.699010798,0.002081976,34895.18103
284.8166667,285.9277778,1.699010798,0.002271247,35143.25104
284.8166667,285.9277778,1.793400287,0.001230259,33193.27044
284.8166667,285.9277778,1.793400287,0.001514165,34025.18198
284.8166667,285.9277778,1.793400287,0.001703435,34468.86813
284.8166667,285.9277778,1.793400287,0.001892706,34801.63275
284.8166667,285.9277778,1.793400287,0.001987341,34968.01506
284.8166667,285.9277778,1.793400287,0.002081976,35106.66698
284.8166667,285.9277778,1.793400287,0.002271247,35356.24044
284.8166667,285.9277778,1.887789776,0.001230259,33326.57674
284.8166667,285.9277778,1.887789776,0.001514165,34161.82929
284.8166667,285.9277778,1.887789776,0.001703435,34607.29732
284.8166667,285.9277778,1.887789776,0.001892706,34941.39834
284.8166667,285.9277778,1.887789776,0.001987341,35108.44885
284.8166667,285.9277778,1.887789776,0.002081976,35247.65761
284.8166667,285.9277778,1.887789776,0.002271247,35498.23337
284.8166667,285.9277778,2.076568753,0.001230259,33559.86278
284.8166667,285.9277778,2.076568753,0.001514165,34400.9621
284.8166667,285.9277778,2.076568753,0.001703435,34849.5484
284.8166667,285.9277778,2.076568753,0.001892706,35185.98813
284.8166667,285.9277778,2.076568753,0.001987341,35354.20799
284.8166667,285.9277778,2.076568753,0.002081976,35494.39121
284.8166667,285.9277778,2.076568753,0.002271247,35746.72101
284.8166667,285.9277778,2.170958242,0.001230259,33659.84251
284.8166667,285.9277778,2.170958242,0.001514165,34503.44759
284.8166667,285.9277778,2.170958242,0.001703435,34953.37029
284.8166667,285.9277778,2.170958242,0.001892706,35290.81232
284.8166667,285.9277778,2.170958242,0.001987341,35459.53334
284.8166667,285.9277778,2.170958242,0.002081976,35600.13419
284.8166667,285.9277778,2.170958242,0.002271247,35853.21571
284.8166667,285.9277778,2.265347731,0.001230259,33759.82224
284.8166667,285.9277778,2.265347731,0.001514165,34605.93308
284.8166667,285.9277778,2.265347731,0.001703435,35057.19219
284.8166667,285.9277778,2.265347731,0.001892706,35395.63652
284.8166667,285.9277778,2.265347731,0.001987341,35564.85869
284.8166667,285.9277778,2.265347731,0.002081976,35705.87716
284.8166667,285.9277778,2.265347731,0.002271247,35959.71041
284.8166667,293.15,1.510231821,0.001230259,37848.63405
284.8166667,293.15,1.510231821,0.001514165,38828.88644
284.8166667,293.15,1.510231821,0.001703435,39373.47111
284.8166667,293.15,1.510231821,0.001892706,39781.9096
284.8166667,293.15,1.510231821,0.001987341,39972.51423
284.8166667,293.15,1.510231821,0.002081976,40135.88963
284.8166667,293.15,1.510231821,0.002271247,40435.4112
284.8166667,293.15,1.604621309,0.001230259,38080.83426
284.8166667,293.15,1.604621309,0.001514165,39067.10047
284.8166667,293.15,1.604621309,0.001703435,39615.02614
284.8166667,293.15,1.604621309,0.001892706,40025.9704
284.8166667,293.15,1.604621309,0.001987341,40217.74438
284.8166667,293.15,1.604621309,0.002081976,40382.12208
284.8166667,293.15,1.604621309,0.002271247,40683.4812
284.8166667,293.15,1.699010798,0.001230259,38313.03447
284.8166667,293.15,1.699010798,0.001514165,39305.3145
284.8166667,293.15,1.699010798,0.001703435,39856.58118
284.8166667,293.15,1.699010798,0.001892706,40270.03119
284.8166667,293.15,1.699010798,0.001987341,40462.97453
284.8166667,293.15,1.699010798,0.002081976,40628.35454
284.8166667,293.15,1.699010798,0.002271247,40931.55121
284.8166667,293.15,1.793400287,0.001230259,38545.23468
284.8166667,293.15,1.793400287,0.001514165,39543.52852
284.8166667,293.15,1.793400287,0.001703435,40098.13622
284.8166667,293.15,1.793400287,0.001892706,40514.09199
284.8166667,293.15,1.793400287,0.001987341,40708.20468
284.8166667,293.15,1.793400287,0.002081976,40874.58699
284.8166667,293.15,1.793400287,0.002271247,41179.62122
284.8166667,293.15,1.887789776,0.001230259,38700.03482
284.8166667,293.15,1.887789776,0.001514165,39702.33788
284.8166667,293.15,1.887789776,0.001703435,40259.17291
284.8166667,293.15,1.887789776,0.001892706,40676.79918
284.8166667,293.15,1.887789776,0.001987341,40871.69145
284.8166667,293.15,1.887789776,0.002081976,41038.74196
284.8166667,293.15,1.887789776,0.002271247,41345.00122
284.8166667,293.15,2.076568753,0.001230259,38970.93506
284.8166667,293.15,2.076568753,0.001514165,39980.25424
284.8166667,293.15,2.076568753,0.001703435,40540.98712
284.8166667,293.15,2.076568753,0.001892706,40961.53678
284.8166667,293.15,2.076568753,0.001987341,41157.79329
284.8166667,293.15,2.076568753,0.002081976,41326.01315
284.8166667,293.15,2.076568753,0.002271247,41634.41623
284.8166667,293.15,2.170958242,0.001230259,39087.03516
284.8166667,293.15,2.170958242,0.001514165,40099.36125
284.8166667,293.15,2.170958242,0.001703435,40661.76464
284.8166667,293.15,2.170958242,0.001892706,41083.56718
284.8166667,293.15,2.170958242,0.001987341,41280.40836
284.8166667,293.15,2.170958242,0.002081976,41449.12938
284.8166667,293.15,2.170958242,0.002271247,41758.45124
284.8166667,293.15,2.265347731,0.001230259,39203.13527
284.8166667,293.15,2.265347731,0.001514165,40218.46827
284.8166667,293.15,2.265347731,0.001703435,40782.54216
284.8166667,293.15,2.265347731,0.001892706,41205.59757
284.8166667,293.15,2.265347731,0.001987341,41403.02344
284.8166667,293.15,2.265347731,0.002081976,41572.2456
284.8166667,293.15,2.265347731,0.002271247,41882.48624
284.8166667,297.0388889,1.510231821,0.001230259,40789.39123
284.8166667,297.0388889,1.510231821,0.001514165,41878.56055
284.8166667,297.0388889,1.510231821,0.001703435,42450.37445
284.8166667,297.0388889,1.510231821,0.001892706,42940.50065
284.8166667,297.0388889,1.510231821,0.001987341,43131.10528
284.8166667,297.0388889,1.510231821,0.002081976,43321.70991
284.8166667,297.0388889,1.510231821,0.002271247,43648.46071
284.8166667,297.0388889,1.604621309,0.001230259,41039.63289
284.8166667,297.0388889,1.604621309,0.001514165,42135.48424
284.8166667,297.0388889,1.604621309,0.001703435,42710.80619
284.8166667,297.0388889,1.604621309,0.001892706,43203.9393
284.8166667,297.0388889,1.604621309,0.001987341,43395.71329
284.8166667,297.0388889,1.604621309,0.002081976,43587.48727
284.8166667,297.0388889,1.604621309,0.002271247,43916.24267
284.8166667,297.0388889,1.699010798,0.001230259,41289.87456
284.8166667,297.0388889,1.699010798,0.001514165,42392.40792
284.8166667,297.0388889,1.699010798,0.001703435,42971.23794
284.8166667,297.0388889,1.699010798,0.001892706,43467.37795
284.8166667,297.0388889,1.699010798,0.001987341,43660.32129
284.8166667,297.0388889,1.699010798,0.002081976,43853.26463
284.8166667,297.0388889,1.699010798,0.002271247,44184.02464
284.8166667,297.0388889,1.793400287,0.001230259,41540.11622
284.8166667,297.0388889,1.793400287,0.001514165,42649.33161
284.8166667,297.0388889,1.793400287,0.001703435,43231.66968
284.8166667,297.0388889,1.793400287,0.001892706,43730.81661
284.8166667,297.0388889,1.793400287,0.001987341,43924.9293
284.8166667,297.0388889,1.793400287,0.002081976,44119.04199
284.8166667,297.0388889,1.793400287,0.002271247,44451.80661
284.8166667,297.0388889,1.887789776,0.001230259,41706.944
284.8166667,297.0388889,1.887789776,0.001514165,42820.61406
284.8166667,297.0388889,1.887789776,0.001703435,43405.29085
284.8166667,297.0388889,1.887789776,0.001892706,43906.44238
284.8166667,297.0388889,1.887789776,0.001987341,44101.33464
284.8166667,297.0388889,1.887789776,0.002081976,44296.2269
284.8166667,297.0388889,1.887789776,0.002271247,44630.32792
284.8166667,297.0388889,2.076568753,0.001230259,41998.8926
284.8166667,297.0388889,2.076568753,0.001514165,43120.35836
284.8166667,297.0388889,2.076568753,0.001703435,43709.12788
284.8166667,297.0388889,2.076568753,0.001892706,44213.78747
284.8166667,297.0388889,2.076568753,0.001987341,44410.04398
284.8166667,297.0388889,2.076568753,0.002081976,44606.30049
284.8166667,297.0388889,2.076568753,0.002271247,44942.74022
284.8166667,297.0388889,2.170958242,0.001230259,42124.01344
284.8166667,297.0388889,2.170958242,0.001514165,43248.8202
284.8166667,297.0388889,2.170958242,0.001703435,43839.34376
284.8166667,297.0388889,2.170958242,0.001892706,44345.5068
284.8166667,297.0388889,2.170958242,0.001987341,44542.34799
284.8166667,297.0388889,2.170958242,0.002081976,44739.18917
284.8166667,297.0388889,2.170958242,0.002271247,45076.6312
284.8166667,297.0388889,2.265347731,0.001230259,42249.13427
284.8166667,297.0388889,2.265347731,0.001514165,43377.28205
284.8166667,297.0388889,2.265347731,0.001703435,43969.55963
284.8166667,297.0388889,2.265347731,0.001892706,44477.22613
284.8166667,297.0388889,2.265347731,0.001987341,44674.65199
284.8166667,297.0388889,2.265347731,0.002081976,44872.07785
284.8166667,297.0388889,2.265347731,0.002271247,45210.52218
284.8166667,303.15,1.510231821,0.001230259,45581.73626
284.8166667,303.15,1.510231821,0.001514165,46834.28098
284.8166667,303.15,1.510231821,0.001703435,47487.78258
284.8166667,303.15,1.510231821,0.001892706,48032.36724
284.8166667,303.15,1.510231821,0.001987341,48277.43034
284.8166667,303.15,1.510231821,0.002081976,48495.2642
284.8166667,303.15,1.510231821,0.002271247,48865.57822
284.8166667,303.15,1.604621309,0.001230259,45861.37881
284.8166667,303.15,1.604621309,0.001514165,47121.60786
284.8166667,303.15,1.604621309,0.001703435,47779.11867
284.8166667,303.15,1.604621309,0.001892706,48327.04434
284.8166667,303.15,1.604621309,0.001987341,48573.61089
284.8166667,303.15,1.604621309,0.002081976,48792.78116
284.8166667,303.15,1.604621309,0.002271247,49165.36705
284.8166667,303.15,1.699010798,0.001230259,46141.02137
284.8166667,303.15,1.699010798,0.001514165,47408.93474
284.8166667,303.15,1.699010798,0.001703435,48070.45476
284.8166667,303.15,1.699010798,0.001892706,48621.72144
284.8166667,303.15,1.699010798,0.001987341,48869.79145
284.8166667,303.15,1.699010798,0.002081976,49090.29812
284.8166667,303.15,1.699010798,0.002271247,49465.15587
284.8166667,303.15,1.793400287,0.001230259,46420.66392
284.8166667,303.15,1.793400287,0.001514165,47696.26161
284.8166667,303.15,1.793400287,0.001703435,48361.79085
284.8166667,303.15,1.793400287,0.001892706,48916.39854
284.8166667,303.15,1.793400287,0.001987341,49165.972
284.8166667,303.15,1.793400287,0.002081976,49387.81508
284.8166667,303.15,1.793400287,0.002271247,49764.94469
284.8166667,303.15,1.887789776,0.001230259,46607.09229
284.8166667,303.15,1.887789776,0.001514165,47887.81287
284.8166667,303.15,1.887789776,0.001703435,48556.01491
284.8166667,303.15,1.887789776,0.001892706,49112.84994
284.8166667,303.15,1.887789776,0.001987341,49363.4257
284.8166667,303.15,1.887789776,0.002081976,49586.15972
284.8166667,303.15,1.887789776,0.002271247,49964.80391
284.8166667,303.15,2.076568753,0.001230259,46933.34194
284.8166667,303.15,2.076568753,0.001514165,48223.02756
284.8166667,303.15,2.076568753,0.001703435,48895.90701
284.8166667,303.15,2.076568753,0.001892706,49456.63989
284.8166667,303.15,2.076568753,0.001987341,49708.96968
284.8166667,303.15,2.076568753,0.002081976,49933.26284
284.8166667,303.15,2.076568753,0.002271247,50314.55754
284.8166667,303.15,2.170958242,0.001230259,47073.16321
284.8166667,303.15,2.170958242,0.001514165,48366.69099
284.8166667,303.15,2.170958242,0.001703435,49041.57506
284.8166667,303.15,2.170958242,0.001892706,49603.97844
284.8166667,303.15,2.170958242,0.001987341,49857.05996
284.8166667,303.15,2.170958242,0.002081976,50082.02131
284.8166667,303.15,2.170958242,0.002271247,50464.45195
284.8166667,303.15,2.265347731,0.001230259,47212.98449
284.8166667,303.15,2.265347731,0.001514165,48510.35443
284.8166667,303.15,2.265347731,0.001703435,49187.2431
284.8166667,303.15,2.265347731,0.001892706,49751.31699
284.8166667,303.15,2.265347731,0.001987341,50005.15024
284.8166667,303.15,2.265347731,0.002081976,50230.77979
284.8166667,303.15,2.265347731,0.002271247,50614.34636
287.5944444,269.2611111,1.510231821,0.001230259,22201.77696
287.5944444,269.2611111,1.510231821,0.001514165,22721.41709
287.5944444,269.2611111,1.510231821,0.001703435,22875.48125
287.5944444,269.2611111,1.510231821,0.001892706,23036.7989
287.5944444,269.2611111,1.510231821,0.001987341,23127.67941
287.5944444,269.2611111,1.510231821,0.002081976,23211.17284
287.5944444,269.2611111,1.510231821,0.002271247,23350.32855
287.5944444,269.2611111,1.604621309,0.001230259,22337.98418
287.5944444,269.2611111,1.604621309,0.001514165,22860.81229
287.5944444,269.2611111,1.604621309,0.001703435,23015.82163
287.5944444,269.2611111,1.604621309,0.001892706,23178.12896
287.5944444,269.2611111,1.604621309,0.001987341,23269.56702
287.5944444,269.2611111,1.604621309,0.002081976,23353.57267
287.5944444,269.2611111,1.604621309,0.002271247,23493.5821
287.5944444,269.2611111,1.699010798,0.001230259,22474.1914
287.5944444,269.2611111,1.699010798,0.001514165,23000.20749
287.5944444,269.2611111,1.699010798,0.001703435,23156.162
287.5944444,269.2611111,1.699010798,0.001892706,23319.45901
287.5944444,269.2611111,1.699010798,0.001987341,23411.45462
287.5944444,269.2611111,1.699010798,0.002081976,23495.97251
287.5944444,269.2611111,1.699010798,0.002271247,23636.83565
287.5944444,269.2611111,1.793400287,0.001230259,22610.39862
287.5944444,269.2611111,1.793400287,0.001514165,23139.60268
287.5944444,269.2611111,1.793400287,0.001703435,23296.50238
287.5944444,269.2611111,1.793400287,0.001892706,23460.78907
287.5944444,269.2611111,1.793400287,0.001987341,23553.34222
287.5944444,269.2611111,1.793400287,0.002081976,23638.37234
287.5944444,269.2611111,1.793400287,0.002271247,23780.0892
287.5944444,269.2611111,1.887789776,0.001230259,22701.20344
287.5944444,269.2611111,1.887789776,0.001514165,23232.53281
287.5944444,269.2611111,1.887789776,0.001703435,23390.06263
287.5944444,269.2611111,1.887789776,0.001892706,23555.0091
287.5944444,269.2611111,1.887789776,0.001987341,23647.93396
287.5944444,269.2611111,1.887789776,0.002081976,23733.30556
287.5944444,269.2611111,1.887789776,0.002271247,23875.59157
287.5944444,269.2611111,2.076568753,0.001230259,22860.11186
287.5944444,269.2611111,2.076568753,0.001514165,23395.16054
287.5944444,269.2611111,2.076568753,0.001703435,23553.79307
287.5944444,269.2611111,2.076568753,0.001892706,23719.89417
287.5944444,269.2611111,2.076568753,0.001987341,23813.4695
287.5944444,269.2611111,2.076568753,0.002081976,23899.4387
287.5944444,269.2611111,2.076568753,0.002271247,24042.72071
287.5944444,269.2611111,2.170958242,0.001230259,22928.21547
287.5944444,269.2611111,2.170958242,0.001514165,23464.85814
287.5944444,269.2611111,2.170958242,0.001703435,23623.96326
287.5944444,269.2611111,2.170958242,0.001892706,23790.5592
287.5944444,269.2611111,2.170958242,0.001987341,23884.4133
287.5944444,269.2611111,2.170958242,0.002081976,23970.63862
287.5944444,269.2611111,2.170958242,0.002271247,24114.34748
287.5944444,269.2611111,2.265347731,0.001230259,22996.31908
287.5944444,269.2611111,2.265347731,0.001514165,23534.55574
287.5944444,269.2611111,2.265347731,0.001703435,23694.13344
287.5944444,269.2611111,2.265347731,0.001892706,23861.22422
287.5944444,269.2611111,2.265347731,0.001987341,23955.3571
287.5944444,269.2611111,2.265347731,0.002081976,24041.83853
287.5944444,269.2611111,2.265347731,0.002271247,24185.97426
287.5944444,273.15,1.510231821,0.001230259,24658.39225
287.5944444,273.15,1.510231821,0.001514165,25187.18396
287.5944444,273.15,1.510231821,0.001703435,25437.66424
287.5944444,273.15,1.510231821,0.001892706,25632.48224
287.5944444,273.15,1.510231821,0.001987341,25743.80681
287.5944444,273.15,1.510231821,0.002081976,25827.30023
287.5944444,273.15,1.510231821,0.002271247,25994.28709
287.5944444,273.15,1.604621309,0.001230259,24809.67073
287.5944444,273.15,1.604621309,0.001514165,25341.70656
287.5944444,273.15,1.604621309,0.001703435,25593.72353
287.5944444,273.15,1.604621309,0.001892706,25789.73673
287.5944444,273.15,1.604621309,0.001987341,25901.74427
287.5944444,273.15,1.604621309,0.002081976,25985.74993
287.5944444,273.15,1.604621309,0.002271247,26153.76124
287.5944444,273.15,1.699010798,0.001230259,24960.94921
287.5944444,273.15,1.699010798,0.001514165,25496.22916
287.5944444,273.15,1.699010798,0.001703435,25749.78282
287.5944444,273.15,1.699010798,0.001892706,25946.99122
287.5944444,273.15,1.699010798,0.001987341,26059.68174
287.5944444,273.15,1.699010798,0.002081976,26144.19962
287.5944444,273.15,1.699010798,0.002271247,26313.2354
287.5944444,273.15,1.793400287,0.001230259,25112.22769
287.5944444,273.15,1.793400287,0.001514165,25650.75176
287.5944444,273.15,1.793400287,0.001703435,25905.84211
287.5944444,273.15,1.793400287,0.001892706,26104.24571
287.5944444,273.15,1.793400287,0.001987341,26217.6192
287.5944444,273.15,1.793400287,0.002081976,26302.64932
287.5944444,273.15,1.793400287,0.002271247,26472.70955
